,time,diff_v
15415,0.15415,492.43221890727796
15416,0.15416000000000002,492.4505151932526
15417,0.15417,492.47029957360894
15418,0.15418,492.4915486393513
15419,0.15419000000000002,492.51414728582085
15420,0.1542,492.5381242142154
15421,0.15421,492.563501928812
15422,0.15422000000000002,492.59018989239644
15423,0.15423,492.6181619894001
15424,0.15424000000000002,492.64736567361774
15425,0.15425000000000003,492.6778409220909
15426,0.15426,492.7094621453485
15427,0.15427000000000002,492.7422527443305
15428,0.15428,492.77616325633215
15429,0.15429,492.81116643487945
15430,0.15430000000000002,492.84717311480244
15431,0.15431,492.8842243917725
15432,0.15432,492.92222730642527
15433,0.15433000000000002,492.96111693535033
15434,0.15434,493.0008402981023
15435,0.15435000000000001,493.04137259789206
15436,0.15436000000000002,493.08273056382814
15437,0.15437,493.1247910659588
15438,0.15438000000000002,493.1676065848533
15439,0.15439,493.2110125659978
15440,0.1544,493.255042303687
15441,0.15441000000000002,493.2996772615869
15442,0.15442,493.34481663696414
15443,0.15443,493.3904019361635
15444,0.15444000000000002,493.4365178330418
15445,0.15445,493.48298392108757
15446,0.15446000000000001,493.52994038187387
15447,0.15447000000000002,493.5771431202065
15448,0.15448,493.6246901527386
15449,0.15449000000000002,493.6725181369125
15450,0.15450000000000003,493.7205388342811
15451,0.15451,493.7688494902104
15452,0.15452000000000002,493.81726705901303
15453,0.15453,493.8657756717253
15454,0.15454,493.9144757280517
15455,0.15455000000000002,493.9632368745649
15456,0.15456,494.0120680484174
15457,0.15457,494.06087738519
15458,0.15458000000000002,494.1097435323763
15459,0.15459,494.1585736567925
15460,0.15460000000000002,494.20736016034255
15461,0.15461000000000003,494.25607449161157
15462,0.15462,494.3046780335862
15463,0.15463000000000002,494.3531776041889
15464,0.15464,494.4015289193636
15465,0.15465,494.4496979638558
15466,0.15466000000000002,494.49766901845555
15467,0.15467,494.54548983113136
15468,0.15468,494.59300073137774
15469,0.15469000000000002,494.64030504371476
15470,0.1547,494.6873651914527
15471,0.15471000000000001,494.7341350212633
15472,0.15472000000000002,494.7806325766051
15473,0.15473,494.8267487398339
15474,0.15474000000000002,494.8725342356738
15475,0.15475000000000003,494.91802463052704
15476,0.15476,494.96310541517846
15477,0.15477000000000002,495.00778035687034
15478,0.15478,495.05203080807155
15479,0.15479,495.0959116355757
15480,0.15480000000000002,495.1393114810325
15481,0.15481,495.18232327356145
15482,0.15482,495.22483297413874
15483,0.15483000000000002,495.2668398638107
15484,0.15484,495.30846260216083
15485,0.15485000000000002,495.34943706111693
15486,0.15486000000000003,495.3900008447041
15487,0.15487,495.4299782422377
15488,0.15488000000000002,495.46937481413613
15489,0.15489,495.5083494075511
15490,0.1549,495.54667091217516
15491,0.15491000000000002,495.58444210704704
15492,0.15492,495.6216022619957
15493,0.15493,495.6582888501996
15494,0.15494000000000002,495.69434589361344
15495,0.15495,495.7298248589107
15496,0.15496000000000001,495.7647055815229
15497,0.15497000000000002,495.7990616483985
15498,0.15498,495.8328581760832
15499,0.15499000000000002,495.86609667110656
15500,0.155,495.8987515474846
15501,0.15501,495.9308663311225
15502,0.15502000000000002,495.962487209168
15503,0.15503,495.99354515336614
15504,0.15504,496.0240989719336
15505,0.15505000000000002,496.05419966892566
15506,0.15506,496.083822286466
15507,0.15507,496.1128796091281
15508,0.15508000000000002,496.1416075959934
15509,0.15509,496.1698441543531
15510,0.15510000000000002,496.1977512017281
15511,0.15511000000000003,496.22522594473867
15512,0.15512,496.25239971880626
15513,0.15513000000000002,496.2791908361619
15514,0.15514,496.3057346822219
15515,0.15515,496.33200318059966
15516,0.15516000000000002,496.35800650430576
15517,0.15517,496.38376814649075
15518,0.15518,496.40937874207225
15519,0.15519000000000002,496.4348084431978
15520,0.1552,496.4600137083272
15521,0.15521000000000001,496.4851062835691
15522,0.15522000000000002,496.51014516572616
15523,0.15523,496.53504659031665
15524,0.15524000000000002,496.5599038607622
15525,0.15525,496.5847152788337
15526,0.15526,496.609471712447
15527,0.15527000000000002,496.6342841751109
15528,0.15528,496.6590271556424
15529,0.15529,496.68384897363717
15530,0.15530000000000002,496.70866280251033
15531,0.15531,496.7335216570823
15532,0.15532,496.7584832993283
15533,0.15533000000000002,496.7834302168356
15534,0.15534,496.8084782761202
15535,0.15535000000000002,496.83359219465905
15536,0.15536000000000003,496.8587526031662
15537,0.15537,496.88403198611854
15538,0.15538000000000002,496.90935881650415
15539,0.15539,496.9346779461534
15540,0.1554,496.9601362095299
15541,0.15541000000000002,496.98564733122686
15542,0.15542,497.0112299668683
15543,0.15543,497.0368341822196
15544,0.15544000000000002,497.062483455942
15545,0.15545,497.08815570302136
15546,0.15546000000000001,497.11385437696913
15547,0.15547000000000002,497.13955881186166
15548,0.15548,497.16532910910576
15549,0.15549000000000002,497.1910235419134
15550,0.1555,497.2167410460951
15551,0.15551,497.2424479473918
15552,0.15552000000000002,497.2681092648928
15553,0.15553,497.29371856604456
15554,0.15554,497.3193476339031
15555,0.15555000000000002,497.34491069667723
15556,0.15556,497.37039765370866
15557,0.15557,497.3958898681688
15558,0.15558000000000002,497.4212562896164
15559,0.15559,497.44656987326454
15560,0.15560000000000002,497.47182829858497
15561,0.15561000000000003,497.49701644585485
15562,0.15562,497.52218693975357
15563,0.15563000000000002,497.54730385935414
15564,0.15564,497.5723419996467
15565,0.15565,497.59730682777086
15566,0.15566000000000002,497.6223697414272
15567,0.15567,497.64731163261825
15568,0.15568,497.6722616688379
15569,0.15569000000000002,497.6972482397449
15570,0.1557,497.72219615425604
15571,0.15571000000000002,497.74715207642316
15572,0.15572000000000003,497.772121068126
15573,0.15573,497.7971126505141
15574,0.15574000000000002,497.822201167039
15575,0.15575,497.84732064033244
15576,0.15576,497.87251496844954
15577,0.15577000000000002,497.8977392820157
15578,0.15578,497.92304711077406
15579,0.15579,497.94838186260074
15580,0.15580000000000002,497.9738886102439
15581,0.15581,497.99940775508765
15582,0.15582000000000001,498.0249958566476
15583,0.15583000000000002,498.0506930538695
15584,0.15584,498.0764020564977
15585,0.15585000000000002,498.1022220747985
15586,0.15586000000000003,498.1280784614423
15587,0.15587,498.1539451525681
15588,0.15588000000000002,498.1798754476922
15589,0.15589,498.2058229471341
15590,0.1559,498.2317295011211
15591,0.15591000000000002,498.2576570193496
15592,0.15592,498.28348886500993
