t,Potential,Kinetic,Total,Virial
1380000,528.269,7356.4,7884.67,133295
1381000,561.639,7323.14,7884.78,134292
1382000,602.989,7281.74,7884.72,135548
1383000,714.085,7170.75,7884.84,138604
1384000,730.266,7154.29,7884.56,138925
1385000,530.359,7354.37,7884.73,133306
1386000,457.828,7426.84,7884.67,131010
1387000,480.751,7404.11,7884.85,131589
1388000,625.144,7259.62,7884.77,135727
1389000,714.548,7170.19,7884.74,138544
1390000,752.846,7131.98,7884.83,140021
1391000,944.741,6940.04,7884.78,145194
1392000,874.504,7010.15,7884.65,143036
1393000,550.119,7334.42,7884.54,133756
1394000,300.732,7584.02,7884.75,126751
1395000,451.559,7433.27,7884.83,130759
1396000,461.942,7422.74,7884.68,131259
1397000,373.457,7511.25,7884.71,129098
1398000,504.722,7380.15,7884.87,132753
1399000,488.533,7396.14,7884.67,132415
1400000,454.548,7430.2,7884.75,131444
1401000,517.636,7367.18,7884.81,133285
1402000,608.032,7276.7,7884.73,135943
1403000,644.407,7240.36,7884.77,136862
1404000,520.753,7363.86,7884.61,133242
1405000,280.719,7603.96,7884.68,126526
1406000,265.607,7619.18,7884.79,126098
1407000,398.568,7486.23,7884.8,129953
1408000,512.013,7372.81,7884.82,133405
1409000,689.797,7195,7884.79,138423
1410000,701.998,7182.69,7884.68,138641
1411000,536.566,7348.11,7884.67,133737
1412000,412.574,7472.12,7884.69,130005
1413000,426.173,7458.59,7884.77,130136
1414000,450.989,7433.76,7884.74,130698
1415000,302.588,7582.05,7884.63,126701
1416000,278.121,7606.71,7884.83,126119
1417000,460.875,7423.93,7884.81,131185
1418000,564.325,7320.48,7884.81,134110
1419000,643.862,7240.86,7884.72,136136
1420000,554.271,7330.48,7884.75,133744
1421000,504.902,7379.82,7884.72,132341
1422000,405.538,7479.19,7884.72,129753
1423000,533.637,7351.19,7884.82,133235
1424000,566.952,7317.85,7884.79,134266
1425000,543.141,7341.63,7884.78,133849
1426000,707.783,7177.11,7884.89,138589
1427000,847.985,7036.76,7884.76,142680
1428000,685.775,7198.92,7884.7,138533
1429000,621.077,7263.71,7884.79,136577
1430000,531.285,7353.36,7884.64,133795
1431000,396.728,7488.15,7884.88,130034
1432000,577.971,7306.74,7884.72,134755
1433000,493.44,7391.35,7884.79,132838
1434000,641.434,7243.44,7884.88,136991
1435000,691.298,7193.46,7884.76,138377
1436000,552.765,7331.88,7884.65,134444
1437000,378.373,7506.45,7884.83,129716
1438000,634.295,7250.6,7884.9,136682
1439000,717.596,7167.19,7884.79,139197
1440000,664.021,7220.69,7884.71,137498
1441000,473.06,7411.63,7884.68,132071
1442000,469.286,7415.52,7884.81,131968
1443000,587.049,7297.74,7884.79,135261
1444000,602.026,7282.75,7884.78,135901
1445000,663.635,7221.2,7884.83,137703
1446000,673.638,7211.08,7884.71,137997
1447000,574.874,7309.86,7884.74,135315
1448000,475.059,7409.67,7884.73,132528
1449000,427.419,7457.36,7884.78,131051
1450000,500.575,7384.27,7884.85,132883
1451000,565.036,7319.74,7884.78,134622
1452000,535.044,7349.74,7884.79,133820
1453000,582.786,7302.02,7884.81,135122
1454000,718.474,7166.35,7884.83,138853
1455000,712.234,7172.48,7884.71,138766
1456000,659.748,7224.99,7884.73,137203
1457000,571.312,7313.39,7884.7,134659
1458000,551.162,7333.62,7884.79,134137
1459000,751.311,7133.56,7884.87,139639
1460000,765.75,7118.94,7884.7,140252
1461000,660.835,7223.85,7884.69,137375
1462000,577.107,7307.61,7884.72,134986
1463000,665.451,7219.43,7884.89,137335
1464000,869.044,7015.65,7884.69,142768
1465000,801.084,7083.69,7884.77,141041
1466000,755.663,7128.92,7884.58,139616
1467000,429.203,7455.45,7884.66,130685
1468000,384.613,7500.12,7884.74,129129
1469000,455.814,7428.99,7884.81,130967
1470000,587.711,7297.1,7884.81,134558
1471000,636.54,7248.08,7884.61,135717
1472000,308.381,7576.28,7884.66,127123
1473000,443.454,7441.38,7884.84,130973
1474000,600.12,7284.65,7884.77,135538
1475000,660.554,7224.24,7884.79,137298
1476000,747.352,7137.33,7884.68,139437
1477000,603.041,7281.57,7884.61,135157
1478000,298.825,7585.75,7884.58,126508
1479000,112.786,7772.02,7884.8,121468
1480000,349.65,7535.16,7884.81,128042
1481000,502.466,7382.39,7884.86,132648
1482000,730.367,7154.38,7884.74,138988
1483000,610.264,7274.42,7884.69,135993
1484000,603.629,7281.14,7884.76,135584
1485000,518.071,7366.59,7884.66,133086
1486000,514.26,7370.59,7884.85,133001
1487000,782.725,7102.09,7884.81,140141
1488000,620.567,7264,7884.57,135769
1489000,326.019,7558.68,7884.7,127832
1490000,428.605,7456.26,7884.87,130730
1491000,589.374,7295.39,7884.77,135444
1492000,738.474,7146.43,7884.9,139835
1493000,992.088,6892.72,7884.81,146534
1494000,835.016,7049.54,7884.56,141855
1495000,491.009,7393.65,7884.66,132164
1496000,449.989,7434.73,7884.72,130723
1497000,352.545,7532.16,7884.7,128118
1498000,357.758,7526.99,7884.75,128384
1499000,448.145,7436.72,7884.87,131325
1500000,714.052,7170.84,7884.89,138981
1501000,766.549,7118.07,7884.62,140587
1502000,462.707,7421.99,7884.7,132522
1503000,596.361,7288.48,7884.84,135777
1504000,626.426,7258.31,7884.73,136496
1505000,638.273,7246.54,7884.82,136914
1506000,670.839,7213.91,7884.74,138023
1507000,697.751,7187.05,7884.8,138931
1508000,707.269,7177.4,7884.67,139167
1509000,504.216,7380.5,7884.71,133707
1510000,629.884,7254.94,7884.83,136801
1511000,663.834,7220.89,7884.73,137540
1512000,438.123,7446.49,7884.62,131455
1513000,442.52,7442.29,7884.82,131468
1514000,445.539,7439.21,7884.74,131644
1515000,495.194,7389.59,7884.79,132960
1516000,448.075,7436.65,7884.72,131650
1517000,432.179,7452.58,7884.76,131217
1518000,470.661,7414.2,7884.86,132489
1519000,833.966,7050.99,7884.95,142259
1520000,814.717,7069.91,7884.63,141690
1521000,631.096,7253.61,7884.7,136344
1522000,475.075,7409.64,7884.72,131914
1523000,494.542,7390.23,7884.78,132488
1524000,566.657,7318.26,7884.91,134784
1525000,785.717,7099.04,7884.76,140654
1526000,664.914,7219.82,7884.74,137335
1527000,680.65,7204.15,7884.81,137512
1528000,552.789,7331.93,7884.73,134280
1529000,635.947,7248.94,7884.89,136784
1530000,718.996,7165.73,7884.73,139190
1531000,585.143,7299.54,7884.69,135472
1532000,412.329,7472.41,7884.74,130581
1533000,452.439,7432.37,7884.81,131425
1534000,515.039,7369.75,7884.78,133177
1535000,491.824,7392.99,7884.82,132994
1536000,703.654,7181.22,7884.87,138790
1537000,590.584,7294.01,7884.6,135708
1538000,446.788,7438.08,7884.87,131720
1539000,482.291,7402.39,7884.69,132486
1540000,325.039,7559.72,7884.76,128229
1541000,468.132,7416.72,7884.85,131788
1542000,414.76,7470,7884.76,130351
1543000,521.505,7363.39,7884.89,133132
1544000,568.903,7315.76,7884.67,134240
1545000,320.739,7563.99,7884.73,127546
1546000,407.568,7477.3,7884.87,129750
1547000,616.851,7268.03,7884.89,135385
1548000,537.122,7347.52,7884.64,133311
1549000,402.523,7482.23,7884.76,129607
1550000,435.976,7448.86,7884.84,130476
1551000,531.516,7353.28,7884.79,133052
1552000,437.811,7446.89,7884.7,130630
1553000,452.237,7432.61,7884.85,131087
1554000,520.577,7364.19,7884.77,133220
1555000,609.003,7275.85,7884.85,136078
1556000,776.097,7108.71,7884.8,140846
1557000,733.349,7151.4,7884.75,139653
1558000,519.495,7365.16,7884.66,133703
1559000,406.704,7478.07,7884.77,130533
1560000,527.733,7357.18,7884.92,133849
1561000,679.903,7204.84,7884.74,137974
1562000,499.946,7384.82,7884.77,133381
1563000,760.422,7124.55,7884.97,140318
1564000,788.722,7095.89,7884.61,140984
1565000,580.696,7304.11,7884.8,135240
1566000,693.387,7191.41,7884.81,137803
1567000,505.166,7379.52,7884.69,132542
1568000,459.881,7424.95,7884.83,131122
1569000,508.977,7375.77,7884.75,132388
1570000,504.644,7380.19,7884.83,132429
1571000,568.907,7315.96,7884.86,134465
1572000,713.11,7171.69,7884.8,138392
1573000,475.56,7409.05,7884.61,131969
1574000,369.121,7515.76,7884.88,129075
1575000,635.02,7249.88,7884.89,136343
1576000,683.244,7201.52,7884.77,137906
1577000,541.973,7342.65,7884.62,134079
1578000,374.859,7509.96,7884.82,129541
1579000,601.515,7283.37,7884.89,135465
1580000,742.529,7142.26,7884.79,139155
1581000,672.135,7212.52,7884.65,136970
1582000,335.861,7548.76,7884.62,127658
1583000,271.325,7613.45,7884.77,125495
1584000,292.934,7591.89,7884.82,125999
1585000,516.347,7368.54,7884.89,132138
1586000,583.898,7300.79,7884.68,134287
1587000,581.83,7303.02,7884.85,134629
1588000,776.8,7107.99,7884.79,140077
1589000,659.261,7225.34,7884.6,136866
1590000,251.804,7632.8,7884.61,125640
1591000,278.473,7606.41,7884.88,126017
1592000,451.489,7433.32,7884.8,130912
1593000,702.044,7182.88,7884.92,138270
1594000,931.963,6952.79,7884.76,144892
1595000,715.319,7169.23,7884.56,139152
1596000,379.305,7505.35,7884.66,129986
1597000,474.703,7410.17,7884.87,132412
1598000,672.225,7212.59,7884.81,137853
1599000,686.571,7198.12,7884.69,138249
1600000,532.871,7351.75,7884.62,133690
1601000,221.325,7663.27,7884.59,124984
1602000,285.037,7599.82,7884.86,126563
1603000,503.938,7380.89,7884.83,132696
1604000,673.139,7211.67,7884.8,137522
1605000,629.713,7254.95,7884.67,136496
1606000,635.309,7249.54,7884.84,136662
1607000,792.284,7092.41,7884.69,140904
1608000,714.093,7170.61,7884.71,139043
1609000,711.188,7173.54,7884.73,138884
1610000,679.959,7204.73,7884.68,137720
1611000,596.224,7288.48,7884.7,135138
1612000,492.198,7392.46,7884.65,132177
1613000,446.168,7438.62,7884.79,131108
1614000,608.651,7276.13,7884.78,135729
1615000,619.312,7265.37,7884.69,136211
1616000,662.338,7222.44,7884.78,137267
1617000,589.986,7294.66,7884.64,135172
1618000,388.013,7496.69,7884.7,129639
1619000,468.498,7416.26,7884.77,131491
1620000,446.053,7438.65,7884.7,130636
1621000,398.759,7485.99,7884.75,129300
1622000,487.834,7396.89,7884.73,131783
1623000,430.52,7454.16,7884.68,130516
1624000,489.953,7394.87,7884.82,132361
1625000,672.106,7212.58,7884.68,137314
1626000,503.521,7381.18,7884.7,133102
1627000,595.358,7289.44,7884.8,135842
1628000,683.276,7201.44,7884.72,138606
1629000,681.048,7203.71,7884.77,138813
1630000,808.379,7076.42,7884.8,142336
1631000,928.662,6956.02,7884.68,145560
1632000,813.406,7071.26,7884.66,142375
1633000,613.594,7271,7884.6,136647
1634000,416.104,7468.58,7884.69,131076
1635000,635.997,7248.92,7884.91,136958
1636000,923.531,6961.21,7884.74,144782
1637000,852.696,7031.95,7884.65,142844
1638000,668.607,7215.99,7884.59,137583
1639000,539.664,7345.02,7884.67,133954
1640000,532.194,7352.5,7884.7,133963
1641000,715.969,7168.87,7884.84,139309
1642000,980.207,6904.57,7884.78,146612
1643000,939.954,6944.6,7884.55,145485
1644000,657.794,7226.77,7884.56,137735
1645000,581.237,7303.48,7884.72,135333
1646000,614.18,7270.47,7884.65,135822
1647000,472.527,7412.06,7884.58,131754
1648000,371.84,7512.85,7884.69,128862
1649000,384.203,7500.45,7884.65,129173
1650000,449.779,7434.96,7884.73,131077
1651000,480.608,7404.08,7884.69,132116
1652000,561.015,7323.65,7884.67,134314
1653000,496.841,7387.8,7884.64,132721
1654000,457.506,7427.17,7884.68,131652
1655000,376.203,7508.38,7884.58,129405
1656000,365.856,7518.94,7884.8,129335
1657000,754.613,7130.27,7884.88,140027
1658000,785.788,7098.71,7884.51,141117
1659000,587.526,7297.14,7884.67,135616
1660000,500.561,7384.02,7884.57,132897
1661000,485.768,7399.01,7884.78,132154
1662000,551.917,7332.7,7884.61,133538
1663000,330.577,7554.08,7884.66,127723
1664000,524.203,7360.61,7884.81,133061
1665000,772.063,7112.74,7884.81,139987
1666000,774.033,7110.61,7884.64,140325
1667000,623.415,7261.21,7884.63,136339
1668000,563.497,7321.13,7884.62,134526
1669000,365.043,7519.63,7884.68,129150
1670000,514.627,7370.17,7884.8,133008
1671000,601.716,7283.01,7884.72,135427
1672000,598.372,7286.24,7884.62,135336
1673000,499.068,7385.68,7884.75,132784
1674000,584.008,7300.73,7884.73,135159
1675000,612.093,7272.63,7884.72,136166
1676000,702.824,7181.89,7884.71,138537
1677000,609.634,7274.98,7884.61,135744
1678000,493.923,7390.75,7884.67,132356
1679000,522.382,7362.37,7884.76,133074
1680000,529.744,7354.94,7884.69,133410
1681000,530.042,7354.7,7884.75,133508
1682000,661.324,7223.41,7884.73,137018
1683000,730.744,7153.89,7884.63,138693
1684000,479.087,7405.6,7884.69,131938
1685000,531.787,7352.89,7884.67,133065
1686000,340.999,7543.61,7884.61,127895
1687000,322.739,7562.01,7884.76,127413
1688000,431.568,7453.14,7884.71,130480
1689000,518.168,7366.65,7884.82,133247
1690000,773.272,7111.46,7884.73,140348
1691000,758.691,7126.02,7884.71,140077
1692000,793.483,7091.29,7884.77,141016
1693000,721.985,7162.49,7884.48,138929
1694000,423.646,7461.08,7884.72,130834
1695000,634.737,7250.02,7884.76,136232
1696000,628.568,7256.08,7884.65,136214
1697000,612.242,7272.54,7884.79,136068
1698000,872.794,7011.95,7884.74,143241
1699000,837.139,7047.51,7884.65,142544
1700000,757.746,7126.95,7884.69,140436
1701000,748.489,7136.21,7884.7,139915
1702000,550.189,7334.36,7884.54,134260
1703000,457.008,7427.76,7884.77,131573
1704000,696.363,7188.33,7884.69,137685
1705000,452.516,7432.01,7884.52,131037
1706000,369.981,7514.77,7884.75,128545
1707000,425.311,7459.28,7884.6,129890
1708000,349.261,7535.47,7884.73,128095
1709000,439.842,7444.93,7884.78,130954
1710000,571.751,7312.99,7884.74,135017
1711000,727.103,7157.63,7884.73,139352
1712000,702.66,7181.99,7884.65,138369
1713000,475.306,7409.28,7884.59,131831
1714000,381.16,7503.57,7884.73,129000
1715000,447.204,7437.54,7884.74,130913
1716000,678.354,7206.5,7884.85,137620
1717000,743.14,7141.52,7884.66,139909
1718000,759.817,7124.98,7884.79,140458
1719000,672.769,7211.84,7884.61,138044
1720000,594.359,7290.4,7884.76,135773
1721000,699.896,7184.82,7884.72,138282
1722000,582.055,7302.59,7884.64,134915
1723000,405.249,7479.41,7884.66,129940
1724000,516.619,7368.23,7884.85,132643
1725000,544.259,7340.29,7884.55,133196
1726000,374.266,7510.52,7884.78,128614
1727000,416.432,7468.23,7884.67,129787
1728000,414.187,7470.61,7884.8,130028
1729000,615.477,7269.35,7884.83,135733
1730000,679.433,7205.27,7884.71,137759
1731000,549.538,7335.14,7884.69,134415
1732000,592.91,7291.9,7884.81,135517
1733000,718.794,7165.94,7884.73,138722
1734000,617.546,7267.17,7884.72,135817
1735000,599.508,7285.2,7884.71,135042
1736000,537.326,7347.44,7884.76,133467
1737000,697.624,7187.18,7884.8,137898
1738000,629.781,7254.89,7884.66,136147
1739000,386.249,7498.39,7884.64,129448
1740000,331.098,7553.72,7884.81,127928
1741000,456.79,7427.98,7884.77,131418
1742000,447.336,7437.42,7884.76,131374
1743000,525.875,7358.92,7884.79,133519
1744000,615.55,7269.21,7884.76,135945
1745000,553.205,7331.54,7884.75,134504
1746000,701.893,7182.97,7884.86,138530
1747000,739.396,7145.27,7884.66,139402
1748000,570.219,7314.42,7884.64,134455
1749000,300.074,7584.51,7884.58,126754
1750000,205.169,7679.62,7884.79,123916
1751000,391.902,7492.98,7884.88,128924
1752000,615.843,7268.91,7884.75,135123
1753000,559.636,7325.04,7884.67,133834
1754000,602.088,7282.74,7884.83,135043
1755000,646.232,7238.47,7884.7,136490
1756000,609.846,7274.91,7884.75,135829
1757000,683.131,7201.68,7884.81,137957
1758000,732.76,7151.94,7884.7,139370
1759000,635.955,7248.72,7884.68,136739
1760000,518.88,7365.84,7884.73,133352
1761000,352.848,7531.81,7884.66,128473
1762000,328.587,7556.25,7884.83,127439
1763000,570.317,7314.55,7884.87,133934
1764000,629.326,7255.36,7884.69,135936
1765000,532.25,7352.49,7884.74,133705
1766000,512.537,7372.17,7884.7,133308
1767000,487.231,7397.56,7884.78,132705
1768000,599.43,7285.36,7884.79,135721
1769000,667.438,7217.35,7884.79,137608
1770000,684.919,7199.88,7884.8,138031
1771000,622.76,7261.9,7884.67,136135
1772000,527.281,7357.49,7884.77,133409
1773000,585.525,7299.33,7884.86,134927
1774000,757.404,7127.39,7884.8,139431
1775000,593.129,7291.5,7884.62,135141
1776000,505.247,7379.56,7884.8,132887
1777000,591.647,7293.17,7884.82,135364
1778000,708.174,7176.61,7884.78,138615
1779000,651.59,7233.03,7884.62,136966
1780000,324.021,7560.66,7884.68,128152
1781000,465.456,7419.46,7884.93,131760
1782000,616.665,7268.07,7884.74,135735
1783000,539.755,7344.95,7884.71,133638
1784000,516.051,7368.71,7884.75,132822
1785000,478.887,7405.78,7884.67,131638
1786000,303.788,7580.99,7884.78,127039
1787000,532.801,7352.04,7884.84,133106
1788000,497.448,7387.28,7884.73,132380
1789000,512.774,7372,7884.78,133013
1790000,608.527,7276.26,7884.78,135850
1791000,534.945,7349.75,7884.69,134049
1792000,472.347,7412.42,7884.77,132154
1793000,414.502,7470.19,7884.69,130309
1794000,463.73,7421.18,7884.91,131643
1795000,744.306,7140.46,7884.77,139160
1796000,563.419,7321.21,7884.63,134322
1797000,387.9,7496.85,7884.75,129489
1798000,470.633,7414.19,7884.82,131808
1799000,569.51,7315.31,7884.82,134856
1800000,653.175,7231.62,7884.79,137365
1801000,627.843,7256.9,7884.75,136628
1802000,561.565,7323.16,7884.72,134470
1803000,539.499,7345.24,7884.74,133491
1804000,392.758,7491.97,7884.72,129582
1805000,415.676,7469.14,7884.82,130432
1806000,546.029,7338.82,7884.85,134329
1807000,663.356,7221.42,7884.78,137728
1808000,596.936,7287.82,7884.75,136019
1809000,531.609,7353.17,7884.78,134160
1810000,621.381,7263.41,7884.79,136289
1811000,515.845,7368.85,7884.7,133298
1812000,395.274,7489.5,7884.77,129923
1813000,437.493,7447.21,7884.7,130771
1814000,276.041,7608.72,7884.76,126474
1815000,505.261,7379.73,7884.99,132594
1816000,636.496,7248.2,7884.7,136048
1817000,434.895,7449.91,7884.81,130629
1818000,472.563,7412.19,7884.75,131534
1819000,586.118,7298.82,7884.94,134729
1820000,761.213,7123.5,7884.72,139465
1821000,561.737,7322.9,7884.64,134253
1822000,508.57,7376.27,7884.84,132902
1823000,677.975,7206.83,7884.8,137496
1824000,577.495,7307.16,7884.65,134921
1825000,561.599,7323.28,7884.88,134508
1826000,677.518,7207.24,7884.76,137491
1827000,542.639,7342.08,7884.72,133820
1828000,493.155,7391.66,7884.81,132451
1829000,517.365,7367.32,7884.68,133119
1830000,367.94,7516.79,7884.73,129260
1831000,415.216,7469.69,7884.91,130667
1832000,620.262,7264.5,7884.77,136140
1833000,530.79,7353.94,7884.73,133674
1834000,471.162,7413.62,7884.78,131843
1835000,507.79,7376.97,7884.76,132605
1836000,413.207,7471.61,7884.81,130145
1837000,549.739,7335.12,7884.86,133845
1838000,631.372,7253.39,7884.77,136126
1839000,590.749,7294.05,7884.8,135127
1840000,532.015,7352.72,7884.74,133532
1841000,438.56,7446.14,7884.71,130882
1842000,371.758,7513,7884.76,128870
1843000,342.599,7542.21,7884.81,128119
1844000,584.231,7300.68,7884.91,134636
1845000,678.809,7205.95,7884.76,137220
1846000,497.634,7386.99,7884.63,132404
1847000,421.595,7463.26,7884.86,130458
1848000,535.807,7349.03,7884.83,133672
1849000,657.422,7227.4,7884.81,137010
1850000,602.028,7282.7,7884.73,135742
1851000,595.365,7289.43,7884.79,135735
1852000,735.724,7149.2,7884.93,139677
1853000,924.332,6960.43,7884.76,144663
1854000,736.413,7148.25,7884.66,139452
1855000,536.967,7347.78,7884.75,133906
1856000,561.562,7323.26,7884.82,134493
1857000,539.213,7345.54,7884.75,134048
1858000,618.997,7265.88,7884.88,136436
1859000,796.644,7088.24,7884.88,141515
1860000,816.223,7068.47,7884.7,142228
1861000,660.396,7224.37,7884.77,138053
1862000,675.521,7209.25,7884.76,138119
1863000,552.079,7332.66,7884.73,134694
1864000,469.564,7415.24,7884.81,132499
1865000,493.669,7391.11,7884.78,133043
1866000,518.122,7366.72,7884.85,133460
1867000,544.784,7339.98,7884.76,133909
1868000,524.41,7360.42,7884.83,133293
1869000,645.191,7239.67,7884.86,136435
1870000,719.558,7165.16,7884.72,138160
1871000,461.353,7423.38,7884.75,131269
1872000,605.276,7279.65,7884.93,135263
1873000,713.447,7171.33,7884.78,138556
1874000,695.82,7188.98,7884.8,138268
1875000,563.304,7321.41,7884.71,134699
1876000,465.703,7419.13,7884.84,132078
1877000,671.61,7213.33,7884.94,137660
1878000,750.844,7133.92,7884.76,139986
1879000,740.807,7143.98,7884.78,139772
1880000,692.145,7192.67,7884.81,138374
1881000,626.43,7258.31,7884.74,136523
1882000,592.091,7292.78,7884.87,135509
1883000,605.607,7279.07,7884.68,135380
1884000,264.274,7620.38,7884.65,125712
1885000,223.986,7660.91,7884.9,124234
1886000,354.759,7530.03,7884.78,127817
1887000,352.355,7532.44,7884.79,128097
1888000,316.853,7567.91,7884.77,127395
1889000,346.264,7538.65,7884.92,128589
1890000,704.757,7180.19,7884.95,138449
1891000,633.373,7251.3,7884.67,136613
1892000,395.089,7489.65,7884.74,129931
1893000,347.681,7537.09,7884.77,128220
1894000,343.191,7541.67,7884.86,128007
1895000,444.806,7440.02,7884.83,130922
1896000,583.643,7301.33,7884.97,134995
1897000,777.798,7106.96,7884.76,140333
1898000,673.453,7211.35,7884.8,137748
1899000,700.489,7184.37,7884.86,138598
1900000,918.346,6966.49,7884.84,144185
1901000,609.15,7275.49,7884.64,135849
1902000,453.949,7430.85,7884.8,131529
1903000,570.043,7314.81,7884.85,134519
1904000,543.644,7341.05,7884.69,133729
1905000,409.759,7475.04,7884.8,130151
1906000,476.34,7408.49,7884.83,131952
1907000,483.711,7401.09,7884.8,132420
1908000,618.107,7266.76,7884.87,136177
1909000,561.053,7323.63,7884.69,134612
1910000,388.118,7496.65,7884.77,129745
1911000,389.641,7495.16,7884.8,129500
1912000,392.927,7491.86,7884.79,129403
1913000,352.55,7532.24,7884.79,128247
1914000,411.515,7473.34,7884.85,129780
1915000,517.816,7366.99,7884.8,132644
1916000,447.327,7437.44,7884.77,130960
1917000,430.397,7454.43,7884.82,130678
1918000,482.279,7402.54,7884.82,132174
1919000,494.539,7390.23,7884.78,132576
1920000,420.345,7464.49,7884.84,130942
1921000,613.689,7271.19,7884.88,136463
1922000,768.227,7116.71,7884.94,141076
1923000,1017.02,6867.81,7884.83,147817
1924000,795.845,7088.78,7884.63,141962
1925000,704.948,7179.9,7884.85,139211
1926000,520.839,7363.79,7884.63,133893
1927000,359.327,7525.49,7884.82,129282
1928000,537.5,7347.52,7885.01,134066
1929000,859.584,7025.28,7884.86,142563
1930000,805.329,7079.37,7884.7,140764
1931000,541.196,7343.56,7884.76,133390
1932000,502.938,7381.86,7884.8,132110
1933000,408.352,7476.37,7884.72,129619
1934000,294.447,7590.38,7884.82,126749
1935000,424.097,7460.78,7884.88,130287
1936000,515.967,7368.93,7884.89,132983
1937000,558.637,7326.14,7884.78,134406
1938000,533.972,7350.83,7884.8,133989
1939000,543.244,7341.56,7884.81,134346
1940000,542.852,7341.99,7884.83,134400
1941000,698.143,7186.71,7884.85,138431
1942000,714.185,7170.6,7884.79,138680
1943000,584.507,7300.19,7884.7,134989
1944000,518.543,7366.25,7884.79,133191
1945000,549.317,7335.51,7884.83,134374
1946000,744.355,7140.53,7884.89,139996
1947000,800.979,7083.77,7884.75,141690
1948000,616.047,7268.6,7884.65,136531
1949000,502.289,7382.55,7884.84,133138
1950000,523.201,7361.53,7884.73,133354
1951000,411.709,7473.11,7884.82,130311
1952000,540.106,7344.71,7884.81,133582
1953000,501.713,7383.07,7884.78,132606
1954000,575.195,7309.71,7884.9,134700
1955000,744.87,7139.94,7884.81,139310
1956000,687.222,7197.52,7884.75,137616
1957000,412.304,7472.29,7884.59,129848
1958000,133.465,7751.32,7884.78,122309
1959000,381.755,7503.25,7885,129176
1960000,548.893,7335.92,7884.8,134099
1961000,577.786,7307,7884.8,135001
1962000,542.625,7342.17,7884.79,134075
1963000,665.075,7219.81,7884.89,137362
1964000,731.538,7153.27,7884.8,139372
1965000,759.741,7125.06,7884.8,140299
1966000,705.586,7179.16,7884.75,138826
1967000,603.354,7281.4,7884.75,135789
1968000,467.032,7417.75,7884.79,131973
1969000,572.207,7312.62,7884.83,134621
1970000,506.672,7378.06,7884.72,132940
1971000,561.024,7323.89,7884.91,134456
1972000,711.919,7172.88,7884.8,138357
1973000,467.702,7416.94,7884.64,131707
1974000,395.78,7489.07,7884.84,129634
1975000,514.007,7370.77,7884.78,132704
1976000,454.086,7430.76,7884.84,131273
1977000,718.492,7166.49,7884.98,138543
1978000,825.316,7059.39,7884.7,141635
1979000,623.063,7261.64,7884.71,136378
1980000,596.001,7288.85,7884.85,135552
1981000,711.873,7172.95,7884.83,138591
1982000,696.267,7188.47,7884.73,138154
1983000,588.609,7296.19,7884.8,135360
1984000,605.018,7279.75,7884.77,135843
1985000,541.062,7343.75,7884.81,134143
1986000,596.116,7288.65,7884.77,135462
1987000,547.875,7336.96,7884.83,134251
1988000,687.789,7197.1,7884.88,138078
1989000,801.588,7083.15,7884.74,141146
1990000,657.112,7227.7,7884.81,137370
1991000,691.406,7193.34,7884.74,138079
1992000,545.545,7339.25,7884.8,134135
1993000,657.765,7227.07,7884.83,136774
1994000,457.271,7427.37,7884.64,131123
1995000,301.07,7583.74,7884.81,126704
1996000,384.592,7500.26,7884.85,128913
1997000,405.267,7479.53,7884.79,129663
1998000,506.318,7378.59,7884.91,132657
1999000,643.068,7241.72,7884.79,136676
2000000,583.616,7301.19,7884.8,135377
2001000,579.068,7305.68,7884.75,135201
2002000,450.326,7434.4,7884.73,131643
2003000,368.42,7516.36,7884.78,129325
2004000,405.548,7479.37,7884.91,130354
2005000,627.962,7256.92,7884.88,136289
2006000,595.586,7289.14,7884.73,135423
2007000,600.305,7284.53,7884.83,135351
2008000,575.604,7309.13,7884.74,134559
2009000,590.62,7294.24,7884.86,135057
2010000,662.234,7222.59,7884.83,137415
2011000,770.418,7114.33,7884.74,140502
2012000,550.875,7333.84,7884.71,134635
2013000,528.366,7356.46,7884.82,133762
2014000,647.014,7237.8,7884.82,136800
2015000,530.303,7354.44,7884.74,133825
2016000,645.181,7239.66,7884.85,136746
2017000,606.715,7278,7884.71,135597
2018000,544.159,7340.61,7884.76,133901
2019000,647.356,7237.48,7884.84,136859
2020000,652.695,7231.99,7884.69,137332
2021000,592.223,7292.6,7884.82,136030
2022000,797.384,7087.48,7884.86,141611
2023000,907.324,6977.44,7884.76,144559
2024000,835.421,7049.28,7884.7,142499
2025000,702.139,7182.59,7884.74,138808
2026000,652.176,7232.5,7884.68,137295
2027000,490.801,7393.91,7884.71,132993
2028000,519.543,7365.27,7884.81,133745
2029000,530.249,7354.47,7884.72,134036
2030000,529.488,7355.31,7884.8,134013
2031000,503.334,7381.42,7884.76,133418
2032000,607.434,7277.38,7884.81,136260
2033000,650.014,7234.76,7884.77,137384
2034000,707.717,7177.04,7884.76,138722
2035000,589.738,7294.99,7884.72,135570
2036000,681.009,7203.83,7884.84,138002
2037000,728.689,7156.07,7884.76,139358
2038000,699.316,7185.39,7884.71,138363
2039000,500.832,7383.83,7884.67,132774
2040000,380.458,7504.36,7884.82,129532
2041000,696.164,7188.84,7885.01,138130
2042000,937.621,6947.2,7884.82,144904
2043000,840.352,7044.32,7884.68,142420
2044000,678.106,7206.67,7884.77,137970
2045000,715.309,7169.51,7884.82,138802
