P,V,T
0.0615547,2560,2
0.0615541,2560,2
0.0615537,2560,2
0.061553,2560,2
0.0615527,2560,2
0.0615518,2560,2
0.0615513,2560,2
0.0615509,2560,2
0.0615506,2560,2
0.0615498,2560,2
0.0615492,2560,2
0.0615489,2560,2
0.0615484,2560,2
0.0615472,2560,2
0.0615469,2560,2
0.0615468,2560,2
0.0615461,2560,2
0.0615452,2560,2
0.0615448,2560,2
0.0615443,2560,2
0.0615443,2560,2
0.0615435,2560,2
0.0615423,2560,2
0.061542,2560,2
0.0615417,2560,2
0.0615413,2560,2
0.0615406,2560,2
0.06154,2560,2
0.0615396,2560,2
0.0615387,2560,2
0.0615382,2560,2
0.0615379,2560,2
0.0615371,2560,2
0.0615364,2560,2
0.0615364,2560,2
0.0615355,2560,2
0.0615348,2560,2
0.0615346,2560,2
0.0615336,2560,2
0.0615332,2560,2
0.0615329,2560,2
0.0615316,2560,2
0.0615316,2560,2
0.0615313,2560,2
0.0615306,2560,2
0.0615301,2560,2
0.0615293,2560,2
0.0615288,2560,2
0.0615285,2560,2
0.0615274,2560,2
0.0615265,2560,2
0.0615269,2560,2
0.0615259,2560,2
0.0615254,2560,2
0.0615249,2560,2
0.0615246,2560,2
0.0615242,2560,2
0.061523,2560,2
0.0615225,2560,2
0.0615218,2560,2
0.0615215,2560,2
0.0615214,2560,2
0.0615203,2560,2
0.0615195,2560,2
0.0615194,2560,2
0.0615186,2560,2
0.0615183,2560,2
0.0615171,2560,2
0.0615172,2560,2
0.061516,2560,2
0.0615162,2560,2
0.0615151,2560,2
0.0615146,2560,2
0.0615137,2560,2
0.0615133,2560,2
0.0615129,2560,2
0.0615121,2560,2
0.0615121,2560,2
0.0615107,2560,2
0.0615103,2560,2
0.06151,2560,2
0.0615094,2560,2
0.061509,2560,2
0.0615082,2560,2
0.0615079,2560,2
0.0615071,2560,2
0.0615065,2560,2
0.0615056,2560,2
0.0615057,2560,2
0.0615048,2560,2
0.0615039,2560,2
0.0615033,2560,2
0.0615032,2560,2
0.0615024,2560,2
0.0615019,2560,2
0.0615014,2560,2
0.0615008,2560,2
0.0615,2560,2
0.0614994,2560,2
0.061499,2560,2
0.0614981,2560,2
0.0614974,2560,2
0.0614969,2560,2
0.0614966,2560,2
0.0614957,2560,2
0.0614958,2560,2
0.0614942,2560,2
0.0614939,2560,2
0.0614932,2560,2
0.0614929,2560,2
0.0614925,2560,2
0.0614915,2560,2
0.0614913,2560,2
0.0614905,2560,2
0.0614901,2560,2
0.0614892,2560,2
0.0614887,2560,2
0.0614882,2560,2
0.0614875,2560,2
0.0614868,2560,2
0.0614867,2560,2
0.0614861,2560,2
0.061485,2560,2
0.0614845,2560,2
0.0614836,2560,2
0.0614834,2560,2
0.0614823,2560,2
0.0614821,2560,2
0.0614815,2560,2
0.061481,2560,2
0.0614802,2560,2
0.0614797,2560,2
0.0614789,2560,2
0.0614785,2560,2
0.0614781,2560,2
0.061477,2560,2
0.0614763,2560,2
0.0614761,2560,2
0.0614755,2560,2
0.0614746,2560,2
0.0614738,2560,2
0.0614734,2560,2
0.0614732,2560,2
0.0614724,2560,2
0.0614714,2560,2
0.0614713,2560,2
0.0614707,2560,2
0.0614696,2560,2
0.061469,2560,2
0.0614687,2560,2
0.0614681,2560,2
0.0614673,2560,2
0.0614664,2560,2
0.0614663,2560,2
0.0614655,2560,2
0.0614649,2560,2
0.0614641,2560,2
0.061464,2560,2
0.061463,2560,2
0.061462,2560,2
0.0614619,2560,2
0.0614614,2560,2
0.0614605,2560,2
0.06146,2560,2
0.0614593,2560,2
0.0614589,2560,2
0.0614581,2560,2
0.0614575,2560,2
0.0614564,2560,2
0.0614564,2560,2
0.0614555,2560,2
0.0614547,2560,2
0.0614543,2560,2
0.061454,2560,2
0.0614527,2560,2
0.0614523,2560,2
0.0614516,2560,2
0.0614512,2560,2
0.0614505,2560,2
0.0614496,2560,2
0.0614493,2560,2
0.0614485,2560,2
0.0614483,2560,2
0.0614472,2560,2
0.0614463,2560,2
0.0614461,2560,2
0.0614453,2560,2
0.0614446,2560,2
0.061444,2560,2
0.0614436,2560,2
0.0614425,2560,2
0.0614417,2560,2
0.0614414,2560,2
0.061441,2560,2
0.0614398,2560,2
0.0614392,2560,2
0.0614391,2560,2
0.0614384,2560,2
0.061437,2560,2
0.0614373,2560,2
0.0614357,2560,2
0.0614355,2560,2
0.061435,2560,2
0.061434,2560,2
0.0614334,2560,2
0.061433,2560,2
0.0614319,2560,2
0.0614314,2560,2
0.061431,2560,2
0.0614301,2560,2
0.0614293,2560,2
0.0614293,2560,2
0.0614279,2560,2
0.0614278,2560,2
0.0614268,2560,2
0.0614264,2560,2
0.0614255,2560,2
0.0614248,2560,2
0.0614244,2560,2
0.0614235,2560,2
0.0614229,2560,2
0.0614224,2560,2
0.0614218,2560,2
0.061421,2560,2
0.0614204,2560,2
0.0614193,2560,2
