vx,vy,vz,v
-2.114083,4.076680,-4.172714,38.500206
-4.764452,3.421885,1.796093,37.635250
2.717051,-4.893251,-1.879722,34.859627
-3.737607,2.538265,-0.415488,20.585129
2.515833,2.932905,2.188488,19.720829
-3.305844,-2.310017,-8.605290,90.315811
-4.547407,5.112500,-3.144320,56.703316
5.455645,0.965905,-7.870710,92.645103
-2.816194,-6.816934,-7.926706,117.234207
-5.796647,4.751302,-3.139621,66.033211
3.475255,3.012054,-0.653753,21.577261
-4.565044,2.972239,3.391989,41.179428
-2.371036,-1.969325,6.685336,54.193768
6.542306,4.239564,-4.484588,80.887199
-2.260071,4.679359,9.536919,117.957138
3.161660,1.449062,-3.370820,23.458302
3.928714,1.705538,5.412496,47.638771
-3.520497,-3.095640,-4.170431,39.369377
-1.631020,-3.392987,-4.451828,33.991352
2.136933,2.455665,5.418993,39.962257
-2.569534,-2.364164,1.396555,14.142143
6.467415,1.782520,-5.293735,73.028458
-2.767508,-5.706566,-6.162467,78.199997
-3.030981,2.350996,-8.682059,90.092178
-3.530631,4.243264,-3.855680,45.336914
-3.254099,-3.839801,-3.424975,37.063690
3.420830,-2.919859,-1.046554,21.322931
2.137235,-1.905779,-5.887780,42.865723
-4.394244,-4.596568,6.178787,78.615219
2.996755,3.849455,-7.901741,86.236359
2.550107,1.914254,1.337234,11.955611
-2.845700,-2.005726,-0.413837,12.292211
-3.756960,-2.522608,-0.822023,21.154020
4.120750,-0.169542,-2.617153,23.858818
-4.028471,2.770242,0.184548,23.936876
4.104771,3.750634,2.325633,36.324966
-2.926234,3.500530,3.372595,32.190960
3.198316,2.054452,0.134769,14.468160
-3.053505,-1.647741,3.083545,21.547192
-0.054477,-4.000649,-3.879397,31.057888
-3.397037,-4.593776,-3.056022,41.981907
3.297909,-5.055920,0.815473,37.103531
2.054912,4.253368,1.936561,26.064075
-2.359960,3.028197,3.178023,24.839222
-3.074193,3.733150,-4.629108,44.815712
-3.904469,0.043128,5.036606,40.614136
2.114839,-2.571767,3.823784,25.707855
3.648268,-3.916671,3.083091,38.155624
6.258646,1.485993,1.345372,43.188839
5.564365,-2.625814,-2.155641,42.503845
3.246504,-4.284847,4.431910,48.541527
-4.661510,2.907290,-1.446006,32.272938
-5.452110,-1.947715,-3.473973,45.587582
-0.099044,3.938081,-2.062381,19.771706
5.082511,2.411750,3.586938,44.514580
-3.630776,-4.571343,-2.060359,38.324799
3.936593,3.602403,-3.192103,38.663597
2.228714,3.031632,-2.727873,21.599251
6.516572,-1.044375,-5.520951,74.037338
-3.498558,1.377165,-6.167460,52.174057
3.675671,-2.124609,-3.423930,29.747824
-4.932860,2.346314,1.616969,32.452888
-3.403417,2.650143,0.972449,19.552166
3.467498,-1.993488,0.591516,16.347429
3.259238,3.514853,3.548898,35.571503
0.466859,-0.021059,4.854695,23.786469
-4.632550,-1.714556,-1.926323,28.110943
2.856153,4.767959,-1.327038,32.652069
2.191641,4.318155,4.334265,42.235603
3.259716,3.893009,0.897538,26.586842
-0.384533,-2.867622,-3.844182,23.148857
-3.966673,-2.510737,-3.430715,33.808105
5.866585,3.721679,-2.110677,52.722672
-2.797036,6.173140,2.605875,52.721653
-4.367138,1.090799,0.891479,21.056471
-2.704683,-5.352174,-2.965331,44.754265
-4.900689,3.259514,-5.655535,66.626251
-5.903140,2.058226,1.932207,42.816776
3.158020,3.774724,2.307097,29.544334
2.979253,-7.012769,3.473585,70.120674
0.419566,-3.471254,-2.462233,18.288227
-5.009009,-4.600298,-3.236030,56.724804
-2.306784,-3.992733,1.558641,23.692526
-5.964968,-3.616506,-0.930610,49.525990
3.143734,-0.051814,3.702956,23.597633
1.538384,3.399572,-3.594768,26.846073
-3.374913,-4.150703,4.612182,49.890598
-5.963463,-4.744413,-8.624025,132.446152
-4.550676,4.821928,-0.382078,44.105629
2.484650,3.546308,-2.762079,26.378868
3.585383,-3.365238,5.965211,59.763550
2.756876,4.449776,-0.402473,27.562860
-1.801167,-4.083523,-1.096783,21.122299
-5.264038,-1.077238,4.779294,51.712189
-4.457950,-4.626335,5.746169,74.294746
3.057559,2.741834,1.993178,20.839087
-5.314998,2.091019,-1.764461,35.734886
-0.104856,-3.607649,-1.585397,15.539606
3.676086,-2.522553,1.519148,22.184692
3.702728,-2.495080,1.347406,21.751122
-1.301108,-3.128607,-1.830613,14.832203
3.858241,2.340976,-4.153334,37.616375
-2.149241,-4.408820,-3.925712,39.468151
-6.001137,-3.139499,-3.203500,56.132507
-5.174715,2.840744,-0.946374,35.743122
-3.932149,-4.789639,-1.276332,40.031456
-2.626010,-3.965211,7.429933,77.822723
2.800842,-2.462895,8.153002,80.382004
3.243966,-6.932893,0.815500,59.253365
-4.489829,-5.430534,0.532247,49.932549
-0.134110,-5.581505,-0.742725,31.722822
-5.697515,-5.653641,0.351307,64.548752
4.132633,3.061504,2.011008,30.495613
-0.893270,-3.272948,-3.971247,27.280922
2.987400,-1.787425,2.948334,20.812119
3.712539,-3.700922,-5.747933,60.518501
3.099708,-6.840307,2.946270,65.078491
-0.294222,2.904704,2.744382,16.055504
3.266595,-3.514368,-0.259763,23.088900
5.266310,-2.125841,-1.601609,34.818367
-2.015806,-2.788013,-6.123870,49.338280
1.920509,3.371416,-2.009803,19.094109
-6.653471,-2.094724,-0.996820,49.650192
-3.893743,-3.023465,-5.855290,58.587006
3.266335,-3.762892,-5.028807,50.117203
3.887578,5.370173,-4.386101,63.189907
-5.494364,2.757094,-4.526019,58.274448
3.325569,-5.280573,4.834162,62.312981
-3.702241,2.832078,-0.582001,22.065981
-1.383826,-3.210721,1.997562,16.213963
-3.559174,2.016297,0.906944,17.555719
2.792665,-5.740323,-1.680691,43.575001
-2.085705,5.942752,0.847457,40.384655
-0.933361,-3.532351,-5.040037,38.750641
0.687012,-2.746530,-3.375589,19.410011
-6.094342,-4.487367,-3.266960,67.950493
3.547618,5.145883,-7.734279,98.884766
-4.412860,3.606558,-1.424135,34.508755
3.525964,-0.486882,1.536873,15.031454
-4.773017,-5.084794,-6.546673,91.495743
-4.019642,3.013658,-5.758582,58.400921
2.453428,-3.635651,0.782368,19.849369
4.167288,-4.700888,5.877141,74.005432
2.796458,-6.513923,-4.562689,71.069496
-2.931892,-3.196816,-0.906767,19.637846
2.322884,-5.024477,0.880058,31.415665
-2.198213,-3.210348,-2.253923,20.218645
-1.203133,2.953388,3.376003,21.567429
-5.305984,-1.654735,-5.321989,59.215172
3.895099,-6.153811,-4.232882,70.958481
-3.924674,-3.521401,-6.663056,72.199661
2.652182,-0.569647,-2.621487,14.230764
5.248749,4.979688,-0.847686,53.065224
3.151070,-2.086721,0.203849,14.325199
-1.013442,4.817041,-8.938701,104.131317
4.221497,-1.826238,-3.186183,31.307943
-3.551286,0.305504,-2.966960,21.507820
2.877759,-3.666883,1.741638,24.760834
-2.777204,-1.718680,5.245651,38.183578
-2.971909,-0.452934,-2.483596,15.205638
0.665303,-0.753179,-1.103503,2.227624
4.162312,3.804989,2.269644,36.954063
3.670482,4.000958,1.101872,30.694225
-0.832346,-1.773867,-2.325239,9.246141
3.357412,-3.580069,0.893899,24.888163
2.980297,5.676253,1.646932,43.814400
-0.559115,-2.133951,2.007903,8.898029
3.029516,3.784515,1.208146,24.960138
-5.785960,-0.247415,5.301140,61.640625
3.518296,-4.567476,0.100840,33.250412
-7.143680,-2.032179,-0.139196,55.181282
-2.723802,0.079509,7.872871,69.407516
2.696305,-5.304094,0.152035,35.426594
2.995020,-1.832921,-4.369639,31.423489
3.223796,2.993068,-5.184290,46.228180
3.517249,1.098477,1.415544,15.581456
2.982024,-2.216557,-7.338383,67.657455
-2.749075,-3.425241,-4.415587,38.787102
4.729483,-1.223325,5.220633,51.119541
3.987827,3.681280,-0.360998,29.584904
4.359519,3.008538,2.403284,33.832478
-5.811802,-0.574439,-2.643426,41.094727
-3.604293,3.268828,-3.744455,37.697102
2.330500,-0.719911,-1.777771,9.109972
-0.671568,-1.044644,-6.654837,45.829144
-2.765114,-2.572978,-2.061148,18.514404
-2.508383,-0.690161,-3.462632,18.758125
2.578285,-5.339546,-3.177536,45.255039
-5.226914,-6.676630,4.821679,95.146622
-5.130654,-5.252609,0.705596,54.411381
1.860772,-2.209310,0.737808,8.887882
3.718117,5.153610,-4.522454,60.836678
-2.433338,4.729956,0.960179,29.215563
-6.297392,-4.058158,-0.982814,57.091717
-4.362992,-4.364587,-2.044691,42.266079
-4.245330,1.521756,-0.414803,20.510628
-3.916703,3.939940,-4.202625,48.525749
-2.703970,-5.165892,4.084454,50.680649
-2.304456,3.587229,0.211002,18.223249
3.172286,-2.895213,-4.788582,41.376175
-2.588227,-1.620492,0.486042,9.561149
-2.503020,-9.338037,-0.911685,94.295204
-3.050060,-0.024235,-0.518678,9.572477
-2.438010,3.330358,-0.505162,17.290367
-3.588854,0.711253,2.788634,21.162231
2.580569,5.103434,3.253000,43.286377
-2.367787,-1.766743,1.349569,10.549132
0.811204,-3.780822,1.863404,18.424940
-5.443156,-0.400537,0.433832,29.976589
6.299589,4.597518,-4.675251,82.679970
3.033076,-9.160645,-2.521073,99.472778
-4.111407,-6.515734,-5.261190,87.038582
-1.754018,9.384104,-2.602771,97.912392
0.508193,0.477547,-5.560424,31.404625
-6.483452,-3.110850,-2.062403,55.966045
4.380606,-0.797484,-5.575975,50.917191
-4.960918,4.997662,2.626878,56.487816
-4.355421,-4.611458,1.003285,41.241810
3.976040,-4.344856,-1.802665,37.936272
-2.696192,3.509030,-4.498939,39.823196
3.969684,3.409255,-2.403106,33.156334
3.208498,3.522013,-3.186846,32.855019
4.602746,-3.021715,5.562007,61.251961
2.699098,-2.473152,0.021109,13.402055
-3.671120,-0.960925,-2.603274,21.177536
1.707216,-6.828640,-4.719434,71.817970
0.161859,-0.302285,1.416982,2.125412
-0.488172,-5.201056,2.017077,31.357887
-2.333692,-4.450182,-3.935409,40.737682
-3.798593,4.334452,3.028939,42.391254
-2.617894,-2.102666,1.995044,15.254778
-5.590031,-0.075942,4.607158,52.480118
-2.433142,-0.935203,1.696675,9.673491
-3.452464,-6.208519,-2.966118,59.263069
-2.933685,-1.774434,4.460049,31.647158
-5.089876,-5.133694,2.138625,56.835377
-3.386894,8.915722,1.372663,92.845345
-3.065654,-5.048557,-5.432797,64.401451
-0.741859,8.411866,6.324406,111.307953
3.539602,-3.967108,-3.966367,43.998787
-3.317369,0.534086,3.806726,25.781345
2.920635,-1.197347,-3.743936,23.980810
-3.721610,4.907278,-4.070024,54.496857
-2.040021,-4.398386,-2.780992,31.241402
-4.471204,-2.933241,0.924466,29.450209
-4.440238,-1.203193,-3.687809,34.763317
-1.720459,9.114738,-4.572620,106.947304
1.769701,0.026567,-1.727177,6.115687
-3.172850,-6.147813,0.082090,47.869328
-2.482451,-2.115081,0.820408,11.309200
-1.648217,1.016754,-1.602712,6.319094
-5.811805,-1.982061,-6.188691,76.005539
2.731843,-1.477799,-1.006908,10.660719
3.304141,-0.700093,-7.793986,72.153694
-0.819622,-1.546437,0.937325,3.941827
-2.616446,-1.454786,2.170848,13.674777
-5.353373,4.595161,-0.615781,50.153294
4.216978,-0.020137,1.957789,21.616247
3.405278,-1.551068,0.240072,14.059362
3.309385,0.288239,0.358068,11.163323
-4.586905,1.387240,-0.726971,23.492615
-4.463286,-5.097260,1.153712,47.234028
-4.837102,1.212129,4.174327,42.291824
-1.398678,-1.442669,-1.842932,7.433995
3.001894,-1.362770,3.733921,24.810680
-2.464797,-2.154019,7.182654,62.305538
-4.673711,0.338445,5.366552,50.757996
-3.743297,0.307415,6.626816,58.021469
3.246904,-0.247862,4.547972,31.287870
-6.845625,-3.778535,5.063161,86.775520
3.003495,3.804542,-3.480302,35.608025
-0.296253,8.704926,4.083354,92.537277
2.090469,-4.610021,6.018177,61.840805
-4.253661,-2.375832,-4.677916,45.621109
3.287796,-0.202022,-1.744347,13.893164
-5.453321,-0.006983,-4.358757,48.737526
-3.393494,-2.392853,-3.144430,27.128983
4.628984,-6.848342,-2.875499,76.595779
5.044094,-8.061172,-1.821856,93.744537
1.792844,0.499362,5.335485,31.931049
-4.635650,-0.370157,4.432033,41.269180
-3.055568,8.948709,-0.186635,89.450729
-6.381334,-6.074565,-6.531675,120.284546
3.536752,-8.070530,0.283438,77.722404
-3.244631,2.343337,1.452752,18.129345
-0.183206,-0.310129,-0.867593,0.882461
-3.962215,-5.567331,-0.698709,47.182514
4.306905,-0.357735,2.532207,25.089478
-3.810439,-2.920703,-2.184329,27.821241
-4.403681,-3.244843,-1.073849,31.074566
5.599859,-1.812662,-2.817689,42.583538
3.053083,-2.881736,-3.909183,32.907425
1.497530,-3.270560,5.857179,47.245712
-5.360993,-7.658837,-3.269506,98.087700
-2.200559,2.977195,5.797922,47.322052
3.023952,-5.803571,-3.279423,53.580345
-0.535590,-2.025186,-3.184654,14.530260
0.002182,-7.987725,0.133203,63.821499
-3.051376,-5.515762,-8.038230,104.347672
4.859196,-0.006616,2.912860,32.096581
3.682767,0.968803,6.880650,61.844692
-3.509413,-7.533051,0.476515,69.289894
5.008258,-3.584474,-6.107903,75.237579
3.356475,2.569963,-3.849253,32.687386
-4.197932,-0.207920,2.267683,22.808247
-2.204313,-4.553479,3.038944,34.828346
2.411363,-0.246235,-3.961636,21.569862
3.246821,-2.920055,3.764741,33.241837
-5.050551,-4.916794,4.134361,66.775871
3.247512,-3.820612,4.321735,43.820801
2.814621,-6.578346,-4.022135,67.374306
6.680236,2.858365,-3.483984,64.933945
2.825715,1.113651,-4.662443,30.963261
-3.474454,-5.131721,-4.952590,62.934547
-2.434762,-5.122647,-3.165541,42.190235
-0.773853,-0.742304,-4.819250,24.375034
-0.222371,-4.489193,3.112607,29.890621
3.385118,2.429373,1.247895,18.918118
-2.870248,-3.982636,2.345383,29.600534
2.716893,-4.469109,-5.543283,58.082432
-0.453568,-1.783074,-0.888401,4.174332
-4.185150,0.410295,-1.673391,20.484062
2.539951,2.132834,0.691857,11.478998
2.758587,-0.813855,-2.754670,15.860366
-5.226939,0.477979,1.875905,31.068377
-5.443675,1.177807,4.925724,55.283577
-5.123718,5.669895,-7.972629,121.962997
6.105537,2.852335,6.072928,82.293854
2.805135,-4.006639,5.964169,59.493252
3.471806,-3.031960,1.954235,25.065247
-2.386383,-2.683286,1.267792,14.502144
1.821141,-3.276805,-2.546560,20.538973
3.710011,-2.442229,0.404384,19.892191
-4.823840,1.260740,1.599783,27.418201
-4.028637,0.946499,5.631648,48.841240
-4.989694,-3.143439,1.464253,36.922291
-5.609645,-0.509135,2.695017,38.990452
-5.078639,2.753379,-2.067844,37.649647
-0.600999,-5.083816,3.378028,37.617455
-4.588337,-2.001498,-4.558435,45.838158
-4.174918,-2.128920,1.476918,24.143526
3.346001,-3.426405,-1.747818,25.990837
-7.016261,-5.809598,-4.214046,100.737541
-3.844612,4.799319,6.617078,81.600220
-1.152166,-2.729786,-1.960938,12.624498
2.565692,-5.489163,-0.146836,36.735252
-3.948243,2.182615,-1.769999,23.485327
6.259368,-0.383748,2.407491,45.122963
-1.902741,-3.982263,0.680918,19.942490
1.154876,4.108064,0.403321,18.372599
-1.817614,-7.151875,2.045886,58.638680
-2.896554,1.311408,-2.991148,19.056782
2.636519,-4.297059,2.846217,33.516903
-3.750268,0.943793,-3.384164,26.407827
3.433422,-4.195083,-2.358297,34.948673
-3.439327,-2.059430,-1.064276,17.202904
-3.301385,-6.527934,2.151124,58.140392
-2.196572,-0.427578,0.300974,5.098339
1.201615,-5.369412,4.733774,52.683090
1.999965,-5.288721,0.547700,32.270401
2.219201,-1.555429,2.486972,13.529239
3.146982,1.023888,1.357686,12.795154
2.284641,2.742709,-8.009222,76.889679
2.739762,0.124487,-8.727540,83.691742
4.674465,0.851172,1.949100,26.374105
-3.740895,5.577746,2.752703,52.682919
2.112835,0.910566,2.782302,13.034405
2.279230,1.045848,1.786586,9.480577
-1.660995,-4.159666,-3.338152,31.204987
1.774410,6.540499,-4.194501,63.520500
-4.762041,-3.354237,5.598036,65.265945
-2.105171,-3.391513,2.896260,24.322426
-2.983995,1.366650,4.519531,31.198118
-0.455799,-3.723094,5.218208,41.298874
4.320942,-4.461568,-1.262424,40.169842
3.156866,2.595009,-4.512439,37.061981
-4.411438,0.961196,-4.053768,36.817722
-2.514514,3.455930,6.029012,54.615215
-0.770775,-4.584491,-3.472623,33.670765
2.769541,1.521206,-7.580320,67.445671
3.276677,-4.714844,2.345023,38.465500
-4.659499,4.103792,-1.658384,41.302277
-2.682533,3.842889,-5.737677,54.884712
-5.432201,-4.934830,3.754711,67.959213
-2.678974,-5.277567,0.221307,35.078598
-1.848618,-4.551062,1.027083,25.184450
3.894423,-4.139632,-1.603703,34.874943
5.536199,0.689519,2.399547,36.882755
3.833098,-4.274576,1.490624,35.186600
-3.533458,-4.449839,3.233351,42.740948
3.473921,5.604531,-8.367491,113.493790
-3.441494,-3.024455,0.102994,21.001820
3.056891,-0.907004,5.624981,41.807655
-4.748682,-0.816351,1.224234,24.715164
-0.548906,3.342126,1.639143,14.157897
-4.992270,4.943403,2.676532,56.523811
3.477119,2.986892,1.329229,22.778732
3.007353,-2.585079,-9.187201,100.131470
3.673815,-2.190566,-5.014978,43.445503
-4.129860,-4.345105,-3.047697,45.224140
4.742241,-3.217903,3.793001,47.230606
-3.510393,1.755949,-1.990758,19.369335
2.570747,4.596594,-6.285354,67.243095
2.933068,0.838260,2.259508,14.410944
-6.254603,4.651682,-3.532159,73.234352
-3.264012,4.174621,-1.600711,30.643507
2.453859,4.367959,-4.691973,47.115101
3.119543,5.771182,3.709719,56.800102
3.475138,1.697240,3.508037,27.263535
2.741485,-3.748968,-2.889615,29.920376
1.893281,-3.535223,-7.088412,66.327896
2.657506,1.856946,-4.937117,34.885712
-2.904366,-1.728178,-0.172671,11.451758
2.396739,6.283923,-1.768634,48.360115
3.193418,3.040297,2.532495,25.854856
-6.316756,-2.476028,-0.197632,46.071182
-0.268247,-1.260996,-3.549588,14.261640
-2.894220,-3.837324,1.903470,26.724762
-3.135657,3.556789,0.460938,22.695560
-0.570982,-2.207809,-3.219798,15.567541
-1.426502,-3.550118,1.905543,18.269344
-5.434042,1.764655,0.125388,32.658539
-2.900818,-1.501315,-0.567453,10.990692
-1.540450,-0.107599,0.376008,2.525946
3.571245,-0.900938,-0.657614,13.997934
2.425533,-4.334919,3.202281,34.929337
-4.744707,5.594047,-5.794277,87.379250
1.387993,-4.281185,0.967177,21.190500
3.177751,4.419676,0.151712,29.654654
-2.927834,-3.753115,9.252689,108.270340
-4.362480,-2.237117,-4.464775,43.970135
-4.947035,-0.840829,-4.660283,46.898384
4.076642,-0.593074,1.344806,18.779251
-3.761087,-4.184378,-4.387189,50.902229
-4.980706,1.541430,-0.719256,27.700771
3.716615,-2.606189,-5.376358,49.510681
2.485681,-4.510361,-2.047972,30.716148
4.890779,-3.067652,4.571259,54.226624
-0.424378,1.516141,-1.459177,4.607979
-7.189996,-5.086273,-4.262658,95.736465
-1.356017,-2.920954,-2.629395,17.284468
-4.825307,0.115256,0.757662,23.870924
5.982595,-3.956564,-1.847837,54.860344
-6.664067,0.243289,1.672674,47.266815
5.359845,4.610864,0.588987,50.334911
-2.694278,-1.908260,0.933205,11.771461
-2.911794,-0.985566,-3.406390,21.053381
3.773563,6.842350,-1.846478,64.467003
-2.707277,-2.284767,3.327647,23.622742
-5.232621,-3.217921,-0.828065,38.421028
-4.886366,0.971476,0.826455,25.503366
-3.392579,0.500881,1.592389,14.296176
-3.505478,3.077039,3.994877,37.715595
-4.079412,1.018194,3.397217,29.219402
-4.494456,3.214612,4.008383,46.600990
-0.323221,3.265132,0.850947,11.489670
-4.185333,-2.305230,-3.113144,32.522766
3.020696,0.146110,0.529203,9.426006
3.875765,-1.267002,2.135420,21.186871
-6.179511,-2.033889,8.002702,106.366287
-5.100587,-1.902904,5.403710,58.837120
-6.013374,0.490814,-1.273382,38.023071
-2.029625,0.168824,2.768736,11.813776
3.122512,-3.758203,6.481676,65.886299
2.334719,4.765434,1.054580,29.272417
3.299826,-1.789995,0.220523,14.141562
3.490671,2.383034,-1.418975,19.877129
-1.218432,0.729479,3.589113,14.898449
-3.317003,1.055378,0.525029,12.391983
3.752456,-3.820267,-5.409945,57.942875
-3.808103,-0.476957,-4.832857,38.085640
3.471104,-3.641672,-2.154115,29.950550
2.419611,-0.846024,-2.545341,13.049034
0.928070,0.389280,-3.377621,12.421177
-4.308654,3.286633,-0.742998,29.918509
2.233198,3.697388,-0.807047,19.309177
2.574087,-3.289657,-2.323986,22.848680
-6.936797,3.026446,2.825599,65.262535
-2.187712,-2.041998,1.113681,10.196127
2.351106,-3.497971,-1.743098,20.801891
-3.294231,5.074280,-5.081889,62.425873
-3.951909,-1.885192,-0.990572,20.152763
-2.946700,2.759743,-1.672824,19.097561
-3.806412,1.933520,4.080294,34.876076
2.361670,-0.899233,-0.975048,7.336823
-2.482426,0.803247,-1.501235,9.061352
3.325946,-3.710816,-2.088765,29.195013
1.757593,2.026572,4.657618,28.889530
2.200485,-4.136128,3.879188,36.997795
1.059942,-3.345335,1.933752,16.054142
-4.440085,-0.087369,7.005651,68.801125
-4.308653,-0.187085,2.654968,25.648342
-2.366177,-0.363477,0.279792,5.809193
2.335714,-2.821883,-1.453478,15.531181
-3.067292,-0.109640,-4.122651,26.416548
4.486000,2.030814,-2.670383,31.379349
2.020959,-3.594478,-4.691608,39.015739
-5.144315,4.242507,-2.930272,53.049339
-5.130447,2.098974,4.741965,53.213409
-2.946302,-3.347445,5.094506,45.840080
-0.939094,1.775633,-2.008308,8.068069
3.031378,1.616008,-1.091063,12.991153
1.509322,2.069332,-0.400513,6.720600
-2.609483,-1.701573,-6.458474,51.416641
2.275228,2.042929,-4.648631,30.959984
3.200115,-1.793006,-6.909215,61.192860
2.505576,-2.754637,-4.292149,32.288483
-3.781938,0.290787,-5.464367,44.246918
-2.462114,-3.044965,1.774823,18.483812
-3.174769,-0.093818,1.532021,12.435047
-6.401813,3.944794,-5.065073,82.199570
-2.754627,-3.649513,-5.011306,46.020107
3.583288,0.777140,-2.431188,19.354576
-4.123234,2.127559,0.707591,22.028248
-4.126193,0.276927,0.159320,17.127541
-3.310261,1.296826,0.552909,12.945293
4.568947,-1.164206,3.766701,36.418686
-2.960207,2.345231,-1.120463,15.518367
2.370429,-4.316916,-4.801896,47.312904
0.431539,1.674721,0.276500,3.067369
-2.340629,1.566777,-0.931609,8.801228
-5.953672,-0.550420,0.895721,36.551495
6.238522,-1.954543,4.274049,61.006897
5.032222,1.223144,-5.824153,60.740101
3.292006,0.108891,1.965554,14.712564
-3.006182,0.923699,6.935629,57.993294
4.477956,0.017408,7.478737,75.983902
3.884583,0.966230,4.172691,33.434944
4.204697,-1.688158,-3.038112,29.759476
0.491758,1.733643,5.509550,33.602478
-4.946729,-0.961806,4.320828,44.064754
4.291001,0.713750,4.138158,36.046482
-2.656554,2.083186,-0.461531,11.609954
5.000735,-0.608407,-4.344015,44.247978
3.607787,-0.335337,-3.800750,27.574282
-3.135863,2.624594,-4.254568,34.823475
4.809374,0.751907,1.898487,27.299698
-2.650501,1.699347,-1.818353,13.219343
3.228722,-3.014435,-3.607612,32.526325
-1.289374,-3.279076,-2.030543,16.537926
-2.401610,-0.309654,-4.555503,26.616224
-4.884404,2.391954,2.172972,34.300648
-2.541265,-2.577384,-4.468964,33.072571
-3.607606,0.733630,-0.341696,13.669791
-2.131355,-1.449198,0.387345,6.792883
1.097732,-0.484705,-1.738683,4.462974
-4.322757,1.868564,-0.662791,22.617048
3.523324,2.272800,-0.691210,18.057201
-2.240380,3.166314,0.539365,15.335758
-3.099718,-1.453619,-2.572062,18.336765
3.136004,1.224422,3.541530,23.876165
-3.039581,1.235855,3.010949,19.832203
-3.227252,3.776127,0.168670,24.702740
-5.788889,0.750175,-2.963636,42.857140
4.025800,-1.365060,5.392373,47.148144
0.284592,-1.398605,4.098659,18.836094
0.833174,0.474927,-4.482275,21.010529
-3.383295,-2.510989,2.968442,26.563398
4.178115,-0.497345,-3.540523,30.239304
1.423404,-3.492318,1.802731,17.472200
6.350859,2.485354,-1.642615,49.208576
4.129359,-0.954056,3.495783,30.182327
-3.643803,2.856321,3.009718,30.494274
-6.213288,-3.983664,3.637404,67.705231
1.355856,-4.375904,4.347873,39.890877
4.290606,-0.187574,-1.900471,22.056271
3.931744,3.401995,-3.937961,42.539719
1.333467,3.763847,3.669628,29.410849
-5.227820,-0.795975,5.589856,59.210171
4.293156,1.506808,-0.567979,21.024258
-4.457606,3.507175,-0.154549,32.194416
4.123164,-0.050397,1.046345,18.097858
-2.941000,-0.336898,1.841649,12.154657
-1.619458,-4.437654,-0.495296,22.560740
5.614097,-1.459818,-1.557591,36.075241
0.893827,-0.602148,1.399011,3.118742
0.984142,2.511269,1.710563,10.201033
-1.930780,-0.032646,-3.487521,15.891779
-5.412775,7.059789,0.597737,79.496048
-2.235349,5.569663,2.938957,44.655403
-2.820690,-3.616728,-1.398298,22.992254
2.451121,-1.744105,0.920059,9.896402
-4.703500,0.935941,-1.526341,25.328611
-3.878065,2.069108,4.528963,39.832092
3.615343,2.976437,3.931200,37.384216
3.822914,-0.133478,5.581306,45.783470
4.194530,-2.956862,2.515646,32.665596
-3.199265,-1.662646,4.110465,29.895615
-4.462128,2.414145,-5.002836,50.767052
5.650796,-1.758035,4.503073,55.299850
-4.696622,-3.828464,-5.021594,61.931793
4.297127,-2.156052,-2.929704,31.697025
-2.861881,0.209433,2.000528,12.236338
-3.560725,-2.023405,-1.996808,20.760170
-2.077178,3.735110,3.472987,30.327354
-3.999363,2.322818,-3.886931,36.498619
-2.678663,-3.468291,-5.199265,46.236629
-0.776882,4.145272,-3.564516,30.492599
-3.579448,-0.679511,-6.090778,50.371765
4.559618,0.009819,-2.185297,25.565742
-6.191477,2.338773,-3.145010,53.695343
3.272521,0.895268,-2.419839,17.366514
-2.946917,0.146852,-0.267417,8.777396
4.382430,-2.229388,2.431692,30.088991
-3.882402,2.384982,0.382051,20.907146
4.280051,2.573245,4.335422,43.736301
-3.896948,2.293050,-2.460099,26.496370
-0.555352,-3.514613,-3.727733,26.556919
4.533144,4.211845,-3.234397,48.750355
4.168055,-0.575946,-1.500711,19.956524
-4.263676,-1.309577,-0.056875,19.897156
4.697939,3.542570,4.724078,56.937347
-3.198602,3.104441,1.044834,20.960285
-2.052758,1.477215,0.590557,6.744737
-4.992936,-4.444738,4.667883,66.474236
4.887154,2.142177,0.140451,28.492918
3.159565,2.805116,1.323051,19.601990
-3.361753,3.017720,-5.695970,52.852093
-2.574658,3.535176,-0.922162,19.976715
-2.367687,4.311078,-8.210175,91.598297
-2.212610,-4.602232,5.269030,53.838860
3.480425,2.048642,-4.592093,37.397610
-1.933733,3.897656,0.794729,19.562635
4.277060,4.015749,1.448498,36.517628
-2.689799,-0.360131,-0.532487,7.648256
3.083773,2.269228,-2.947875,23.349020
-2.150135,7.730002,-4.014446,80.491798
-1.541204,4.596038,3.558976,36.165184
-3.859664,1.970212,6.984685,67.564568
2.970505,2.541819,3.339980,26.440205
-1.585795,7.283504,-3.813596,70.107704
-3.157660,-3.726049,5.051450,49.371407
3.337380,-3.362383,-8.260566,90.680679
-2.023135,1.059711,-1.600617,7.778038
-5.913153,2.393361,-3.484080,52.832371
4.241866,5.308279,0.505969,46.427258
4.385002,3.131525,-2.402686,34.807594
-2.535756,-8.525034,-1.160475,80.452965
-2.931170,-8.098190,-3.592052,87.075287
0.119000,-5.787748,-2.361758,39.090084
2.210446,1.039591,0.757312,6.540342
2.886049,0.519668,1.909522,12.245607
0.594822,-3.583366,1.772881,16.337433
3.102739,7.298651,-0.350488,63.020142
-4.882436,-8.236155,-3.906798,106.935501
3.371657,4.673826,1.136923,34.505322
