t,Potential,Kinetic,Total,Virial
60780,-3437.66,37678.9,34241.2,809841
60785,-3438.03,37679.2,34241.2,809831
60790,-3438.4,37679.6,34241.2,809820
60795,-3438.77,37680.1,34241.2,809811
60800,-3439.14,37680.4,34241.2,809800
60805,-3439.51,37680.7,34241.3,809792
60810,-3439.88,37681.1,34241.2,809781
60815,-3440.25,37681.5,34241.3,809771
60820,-3440.61,37681.9,34241.3,809761
60825,-3440.98,37682.3,34241.3,809750
60830,-3441.34,37682.6,34241.3,809741
60835,-3441.71,37683,34241.3,809731
60840,-3442.08,37683.4,34241.3,809722
60845,-3442.45,37683.8,34241.3,809712
60850,-3442.82,37684.1,34241.3,809702
60855,-3443.19,37684.5,34241.3,809692
60860,-3443.56,37684.9,34241.3,809683
60865,-3443.93,37685.3,34241.3,809672
60870,-3444.3,37685.7,34241.3,809663
60875,-3444.67,37686.1,34241.3,809652
60880,-3445.04,37686.4,34241.3,809643
60885,-3445.41,37686.8,34241.4,809632
60890,-3445.78,37687.1,34241.4,809623
60895,-3446.15,37687.5,34241.4,809612
60900,-3446.52,37687.9,34241.4,809601
60905,-3446.89,37688.2,34241.4,809593
60910,-3447.26,37688.7,34241.4,809584
60915,-3447.63,37689,34241.5,809574
60920,-3448,37689.4,34241.4,809564
60925,-3448.38,37689.8,34241.4,809554
60930,-3448.74,37690.2,34241.5,809545
60935,-3449.12,37690.6,34241.4,809533
60940,-3449.49,37690.9,34241.5,809523
60945,-3449.86,37691.3,34241.4,809514
60950,-3450.23,37691.7,34241.4,809505
60955,-3450.6,37692.1,34241.4,809495
60960,-3450.97,37692.4,34241.4,809484
60965,-3451.35,37692.8,34241.5,809472
60970,-3451.72,37693.2,34241.5,809464
60975,-3452.09,37693.6,34241.5,809453
60980,-3452.47,37693.9,34241.4,809444
60985,-3452.84,37694.3,34241.5,809434
60990,-3453.21,37694.7,34241.6,809425
60995,-3453.59,37695.1,34241.6,809414
61000,-3453.96,37695.4,34241.5,809403
61005,-3454.34,37695.8,34241.5,809394
61010,-3454.71,37696.2,34241.5,809383
61015,-3455.08,37696.6,34241.6,809375
61020,-3455.46,37697,34241.5,809364
61025,-3455.83,37697.3,34241.5,809353
61030,-3456.2,37697.7,34241.5,809344
61035,-3456.59,37698,34241.6,809332
61040,-3456.95,37698.4,34241.5,809324
61045,-3457.33,37698.8,34241.5,809314
61050,-3457.7,37699.2,34241.5,809303
61055,-3458.08,37699.6,34241.5,809293
61060,-3458.45,37700,34241.5,809283
61065,-3458.82,37700.4,34241.6,809274
61070,-3459.2,37700.7,34241.6,809264
61075,-3459.58,37701.1,34241.5,809254
61080,-3459.95,37701.4,34241.5,809245
61085,-3460.32,37701.9,34241.6,809234
61090,-3460.69,37702.2,34241.6,809224
61095,-3461.07,37702.6,34241.6,809212
61100,-3461.44,37703,34241.6,809204
61105,-3461.82,37703.4,34241.5,809194
61110,-3462.19,37703.8,34241.6,809184
61115,-3462.56,37704.2,34241.6,809173
61120,-3462.94,37704.5,34241.6,809164
61125,-3463.32,37704.9,34241.6,809154
61130,-3463.69,37705.3,34241.5,809144
61135,-3464.06,37705.6,34241.6,809134
61140,-3464.43,37706,34241.5,809123
61145,-3464.81,37706.3,34241.6,809114
61150,-3465.19,37706.7,34241.6,809103
61155,-3465.56,37707.1,34241.6,809095
61160,-3465.94,37707.6,34241.7,809084
61165,-3466.3,37708,34241.6,809074
61170,-3466.69,37708.3,34241.6,809063
61175,-3467.06,37708.7,34241.6,809053
61180,-3467.44,37709.1,34241.6,809044
61185,-3467.82,37709.4,34241.7,809032
61190,-3468.19,37709.8,34241.7,809024
61195,-3468.56,37710.1,34241.7,809014
61200,-3468.94,37710.6,34241.6,809004
61205,-3469.31,37710.9,34241.6,808993
61210,-3469.69,37711.3,34241.6,808983
61215,-3470.07,37711.7,34241.6,808972
61220,-3470.44,37712,34241.6,808963
61225,-3470.82,37712.4,34241.6,808952
61230,-3471.2,37712.8,34241.7,808943
61235,-3471.58,37713.2,34241.6,808934
61240,-3471.95,37713.6,34241.6,808924
61245,-3472.34,37714,34241.6,808914
61250,-3472.71,37714.4,34241.6,808903
61255,-3473.09,37714.7,34241.6,808892
61260,-3473.47,37715.1,34241.7,808882
61265,-3473.85,37715.5,34241.6,808872
61270,-3474.22,37715.9,34241.7,808863
61275,-3474.6,37716.2,34241.7,808852
61280,-3474.98,37716.6,34241.7,808842
61285,-3475.36,37717,34241.6,808832
61290,-3475.74,37717.3,34241.7,808823
61295,-3476.12,37717.7,34241.6,808811
61300,-3476.5,37718.1,34241.6,808802
61305,-3476.88,37718.5,34241.6,808791
61310,-3477.25,37718.9,34241.7,808781
61315,-3477.63,37719.2,34241.6,808771
61320,-3478.01,37719.6,34241.6,808761
61325,-3478.39,37720,34241.6,808752
61330,-3478.77,37720.4,34241.6,808741
61335,-3479.15,37720.7,34241.6,808730
61340,-3479.53,37721.1,34241.6,808720
61345,-3479.91,37721.6,34241.6,808711
61350,-3480.29,37721.9,34241.6,808701
61355,-3480.67,37722.2,34241.6,808690
61360,-3481.04,37722.7,34241.6,808681
61365,-3481.42,37723,34241.6,808670
61370,-3481.8,37723.4,34241.6,808661
61375,-3482.18,37723.8,34241.6,808652
61380,-3482.56,37724.2,34241.6,808641
61385,-3482.94,37724.6,34241.7,808630
61390,-3483.32,37725,34241.7,808620
61395,-3483.7,37725.4,34241.6,808611
61400,-3484.08,37725.7,34241.6,808600
61405,-3484.45,37726.1,34241.6,808590
61410,-3484.84,37726.5,34241.6,808579
61415,-3485.22,37726.8,34241.6,808570
61420,-3485.59,37727.2,34241.6,808559
61425,-3485.98,37727.7,34241.6,808548
61430,-3486.35,37728,34241.7,808540
61435,-3486.74,37728.4,34241.6,808528
61440,-3487.11,37728.7,34241.7,808520
61445,-3487.5,37729.2,34241.6,808507
61450,-3487.88,37729.5,34241.6,808499
61455,-3488.25,37729.9,34241.6,808488
61460,-3488.64,37730.2,34241.6,808478
61465,-3489.02,37730.6,34241.7,808468
61470,-3489.4,37730.9,34241.6,808458
61475,-3489.78,37731.4,34241.6,808447
61480,-3490.16,37731.8,34241.6,808438
61485,-3490.55,37732.2,34241.5,808427
61490,-3490.93,37732.4,34241.6,808417
61495,-3491.31,37732.9,34241.6,808407
61500,-3491.7,37733.2,34241.6,808397
61505,-3492.07,37733.6,34241.6,808387
61510,-3492.46,37734,34241.5,808377
61515,-3492.84,37734.4,34241.5,808367
61520,-3493.23,37734.8,34241.5,808356
61525,-3493.61,37735.2,34241.5,808345
61530,-3493.98,37735.6,34241.6,808337
61535,-3494.37,37736,34241.6,808326
61540,-3494.75,37736.4,34241.6,808316
61545,-3495.13,37736.8,34241.6,808306
61550,-3495.51,37737.1,34241.6,808296
61555,-3495.89,37737.4,34241.6,808285
61560,-3496.27,37737.8,34241.6,808275
61565,-3496.66,37738.2,34241.6,808267
61570,-3497.03,37738.6,34241.5,808256
61575,-3497.41,37739,34241.5,808244
61580,-3497.79,37739.3,34241.5,808234
61585,-3498.17,37739.7,34241.5,808225
61590,-3498.55,37740.1,34241.6,808215
61595,-3498.93,37740.5,34241.6,808204
61600,-3499.31,37740.8,34241.6,808193
61605,-3499.7,37741.3,34241.6,808185
61610,-3500.07,37741.6,34241.6,808172
61615,-3500.45,37742,34241.5,808166
61620,-3500.84,37742.5,34241.6,808155
61625,-3501.21,37742.8,34241.6,808143
61630,-3501.6,37743.2,34241.6,808135
61635,-3501.98,37743.6,34241.6,808122
61640,-3502.36,37743.9,34241.6,808112
61645,-3502.74,37744.3,34241.6,808103
61650,-3503.13,37744.7,34241.5,808092
61655,-3503.51,37745,34241.5,808083
61660,-3503.89,37745.4,34241.6,808073
61665,-3504.28,37745.9,34241.5,808062
61670,-3504.66,37746.2,34241.6,808053
61675,-3505.04,37746.6,34241.5,808043
61680,-3505.43,37747,34241.5,808031
61685,-3505.81,37747.3,34241.5,808021
61690,-3506.19,37747.7,34241.5,808010
61695,-3506.57,37748.1,34241.5,808001
61700,-3506.96,37748.6,34241.6,807992
61705,-3507.34,37748.9,34241.6,807981
61710,-3507.72,37749.3,34241.5,807970
61715,-3508.1,37749.7,34241.5,807961
61720,-3508.49,37750,34241.5,807952
61725,-3508.87,37750.5,34241.5,807941
61730,-3509.25,37750.8,34241.6,807931
61735,-3509.63,37751.2,34241.5,807919
61740,-3510.02,37751.6,34241.5,807910
61745,-3510.39,37751.9,34241.5,807900
61750,-3510.78,37752.3,34241.5,807889
61755,-3511.16,37752.6,34241.5,807879
61760,-3511.53,37753.1,34241.5,807869
61765,-3511.93,37753.5,34241.5,807859
61770,-3512.3,37753.8,34241.5,807851
61775,-3512.69,37754.2,34241.5,807840
61780,-3513.07,37754.6,34241.5,807829
61785,-3513.46,37755,34241.5,807820
61790,-3513.84,37755.4,34241.5,807808
61795,-3514.22,37755.7,34241.5,807798
61800,-3514.61,37756.1,34241.5,807787
61805,-3515,37756.5,34241.5,807777
61810,-3515.38,37756.9,34241.5,807768
61815,-3515.77,37757.3,34241.5,807757
61820,-3516.15,37757.7,34241.5,807746
61825,-3516.53,37758,34241.5,807738
61830,-3516.91,37758.4,34241.4,807728
61835,-3517.29,37758.8,34241.4,807717
61840,-3517.68,37759.1,34241.5,807706
61845,-3518.06,37759.6,34241.4,807696
61850,-3518.45,37759.9,34241.5,807687
61855,-3518.82,37760.3,34241.4,807677
61860,-3519.21,37760.7,34241.5,807665
61865,-3519.6,37761,34241.4,807657
61870,-3519.98,37761.4,34241.4,807645
61875,-3520.36,37761.8,34241.4,807637
61880,-3520.74,37762.3,34241.4,807625
61885,-3521.13,37762.6,34241.4,807616
61890,-3521.51,37762.9,34241.5,807606
61895,-3521.9,37763.4,34241.5,807596
61900,-3522.28,37763.7,34241.5,807585
61905,-3522.66,37764.1,34241.5,807575
61910,-3523.05,37764.5,34241.4,807564
61915,-3523.43,37764.9,34241.4,807554
61920,-3523.82,37765.2,34241.4,807544
61925,-3524.21,37765.6,34241.4,807534
61930,-3524.59,37766,34241.4,807523
61935,-3524.98,37766.4,34241.4,807513
61940,-3525.36,37766.8,34241.4,807504
61945,-3525.75,37767.2,34241.4,807494
61950,-3526.13,37767.5,34241.4,807484
61955,-3526.51,37767.8,34241.4,807473
61960,-3526.9,37768.3,34241.4,807464
61965,-3527.28,37768.7,34241.4,807453
61970,-3527.66,37769,34241.4,807442
61975,-3528.05,37769.4,34241.4,807433
61980,-3528.44,37769.8,34241.4,807422
61985,-3528.81,37770.2,34241.4,807411
61990,-3529.2,37770.6,34241.4,807402
61995,-3529.58,37771,34241.4,807390
62000,-3529.96,37771.4,34241.4,807381
62005,-3530.34,37771.8,34241.4,807371
62010,-3530.73,37772.1,34241.4,807360
62015,-3531.1,37772.6,34241.4,807353
62020,-3531.49,37772.9,34241.4,807341
62025,-3531.87,37773.3,34241.4,807332
62030,-3532.26,37773.7,34241.4,807320
62035,-3532.64,37774,34241.4,807311
62040,-3533.02,37774.5,34241.4,807302
62045,-3533.41,37774.8,34241.4,807291
62050,-3533.79,37775.2,34241.4,807281
62055,-3534.17,37775.6,34241.4,807270
62060,-3534.55,37776,34241.5,807260
62065,-3534.93,37776.3,34241.5,807250
62070,-3535.31,37776.7,34241.4,807240
62075,-3535.69,37777.2,34241.4,807229
62080,-3536.08,37777.5,34241.4,807220
62085,-3536.45,37777.9,34241.4,807209
62090,-3536.84,37778.3,34241.4,807200
62095,-3537.22,37778.7,34241.4,807191
62100,-3537.6,37779,34241.4,807181
62105,-3537.98,37779.4,34241.4,807170
62110,-3538.36,37779.8,34241.4,807160
62115,-3538.73,37780.2,34241.5,807149
62120,-3539.12,37780.6,34241.4,807139
62125,-3539.51,37781,34241.4,807131
62130,-3539.88,37781.3,34241.5,807119
62135,-3540.26,37781.8,34241.4,807109
62140,-3540.65,37782.1,34241.5,807100
62145,-3541.03,37782.5,34241.4,807089
62150,-3541.41,37782.9,34241.4,807079
62155,-3541.79,37783.3,34241.4,807068
62160,-3542.17,37783.7,34241.5,807058
62165,-3542.56,37784,34241.4,807049
62170,-3542.94,37784.4,34241.5,807040
62175,-3543.32,37784.7,34241.4,807029
62180,-3543.71,37785.1,34241.5,807019
62185,-3544.09,37785.6,34241.5,807008
62190,-3544.47,37785.9,34241.5,806997
62195,-3544.86,37786.2,34241.5,806987
62200,-3545.23,37786.7,34241.5,806977
62205,-3545.62,37787.1,34241.4,806969
62210,-3546,37787.5,34241.4,806957
62215,-3546.38,37787.9,34241.5,806948
62220,-3546.77,37788.3,34241.5,806938
62225,-3547.15,37788.6,34241.4,806927
62230,-3547.53,37789,34241.4,806918
62235,-3547.92,37789.4,34241.5,806906
62240,-3548.29,37789.8,34241.6,806897
62245,-3548.68,37790.2,34241.5,806886
62250,-3549.06,37790.6,34241.5,806876
62255,-3549.44,37791,34241.5,806867
62260,-3549.82,37791.4,34241.5,806856
62265,-3550.2,37791.7,34241.5,806847
62270,-3550.58,37792.1,34241.6,806838
62275,-3550.97,37792.5,34241.5,806828
62280,-3551.35,37792.8,34241.5,806816
62285,-3551.73,37793.3,34241.5,806807
62290,-3552.11,37793.7,34241.6,806797
62295,-3552.49,37794.1,34241.6,806788
62300,-3552.88,37794.5,34241.5,806777
62305,-3553.25,37794.8,34241.5,806766
62310,-3553.64,37795.1,34241.6,806756
62315,-3554.02,37795.6,34241.6,806746
62320,-3554.4,37795.9,34241.5,806736
62325,-3554.79,37796.3,34241.5,806724
62330,-3555.17,37796.7,34241.5,806716
62335,-3555.55,37797.1,34241.5,806705
62340,-3555.93,37797.5,34241.5,806695
62345,-3556.32,37797.9,34241.6,806686
62350,-3556.7,37798.2,34241.5,806676
62355,-3557.09,37798.7,34241.6,806665
62360,-3557.47,37799,34241.6,806656
62365,-3557.86,37799.4,34241.6,806645
62370,-3558.24,37799.8,34241.5,806635
62375,-3558.63,37800.2,34241.5,806626
62380,-3559.01,37800.6,34241.6,806614
62385,-3559.4,37800.9,34241.6,806605
62390,-3559.79,37801.3,34241.5,806595
62395,-3560.16,37801.7,34241.6,806584
62400,-3560.56,37802.1,34241.6,806574
62405,-3560.94,37802.5,34241.6,806563
62410,-3561.33,37802.9,34241.6,806554
62415,-3561.72,37803.3,34241.6,806543
62420,-3562.1,37803.7,34241.6,806533
62425,-3562.49,37804.1,34241.6,806523
62430,-3562.87,37804.5,34241.5,806512
62435,-3563.26,37804.8,34241.6,806503
62440,-3563.65,37805.1,34241.5,806492
62445,-3564.04,37805.6,34241.5,806483
62450,-3564.43,37806,34241.6,806473
62455,-3564.82,37806.3,34241.5,806462
62460,-3565.21,37806.7,34241.5,806453
62465,-3565.6,37807.1,34241.6,806442
62470,-3565.99,37807.5,34241.6,806430
62475,-3566.37,37807.9,34241.6,806420
62480,-3566.76,37808.3,34241.6,806409
62485,-3567.15,37808.6,34241.5,806401
62490,-3567.53,37809.1,34241.5,806390
62495,-3567.91,37809.4,34241.5,806381
62500,-3568.31,37809.8,34241.6,806369
62505,-3568.69,37810.2,34241.5,806360
62510,-3569.08,37810.6,34241.5,806350
62515,-3569.47,37811,34241.5,806339
62520,-3569.86,37811.4,34241.5,806328
62525,-3570.24,37811.8,34241.5,806319
62530,-3570.63,37812.1,34241.6,806307
62535,-3571.02,37812.5,34241.6,806299
62540,-3571.4,37813,34241.6,806289
62545,-3571.79,37813.3,34241.6,806278
62550,-3572.17,37813.7,34241.6,806268
62555,-3572.56,37814.1,34241.6,806258
62560,-3572.95,37814.4,34241.6,806248
62565,-3573.33,37814.9,34241.5,806238
62570,-3573.72,37815.3,34241.5,806229
62575,-3574.11,37815.7,34241.6,806217
62580,-3574.5,37816,34241.5,806205
62585,-3574.89,37816.4,34241.5,806196
62590,-3575.28,37816.8,34241.5,806187
62595,-3575.67,37817.1,34241.6,806176
62600,-3576.07,37817.6,34241.5,806165
62605,-3576.45,37818,34241.5,806155
62610,-3576.84,37818.3,34241.4,806145
62615,-3577.23,37818.8,34241.4,806135
62620,-3577.61,37819.2,34241.5,806125
62625,-3578,37819.6,34241.5,806114
62630,-3578.39,37819.9,34241.5,806104
62635,-3578.77,37820.3,34241.5,806095
62640,-3579.17,37820.7,34241.5,806085
62645,-3579.56,37821,34241.5,806075
62650,-3579.94,37821.4,34241.5,806065
62655,-3580.33,37821.9,34241.5,806054
62660,-3580.72,37822.2,34241.6,806042
62665,-3581.11,37822.7,34241.5,806033
62670,-3581.5,37823,34241.5,806023
62675,-3581.89,37823.4,34241.5,806013
62680,-3582.28,37823.8,34241.5,806003
62685,-3582.66,37824.2,34241.5,805993
62690,-3583.05,37824.6,34241.5,805982
62695,-3583.44,37825,34241.5,805972
62700,-3583.83,37825.3,34241.5,805963
62705,-3584.21,37825.7,34241.5,805951
62710,-3584.6,37826.1,34241.5,805943
62715,-3584.98,37826.5,34241.5,805930
62720,-3585.37,37826.9,34241.5,805921
62725,-3585.76,37827.3,34241.5,805910
62730,-3586.14,37827.7,34241.6,805900
62735,-3586.53,37828.1,34241.6,805891
62740,-3586.92,37828.4,34241.6,805880
62745,-3587.31,37828.9,34241.6,805870
62750,-3587.7,37829.3,34241.6,805861
62755,-3588.09,37829.6,34241.5,805849
62760,-3588.48,37830,34241.5,805839
62765,-3588.87,37830.4,34241.6,805831
62770,-3589.26,37830.8,34241.5,805818
62775,-3589.65,37831.2,34241.5,805809
62780,-3590.03,37831.6,34241.5,805797
62785,-3590.42,37831.9,34241.6,805787
62790,-3590.82,37832.3,34241.5,805777
62795,-3591.2,37832.7,34241.5,805768
62800,-3591.59,37833.2,34241.5,805759
62805,-3591.98,37833.6,34241.5,805748
62810,-3592.37,37833.9,34241.5,805737
62815,-3592.75,37834.3,34241.5,805727
62820,-3593.14,37834.7,34241.6,805716
62825,-3593.54,37835.1,34241.5,805706
62830,-3593.92,37835.5,34241.6,805697
62835,-3594.32,37835.9,34241.5,805686
62840,-3594.7,37836.2,34241.6,805677
62845,-3595.09,37836.7,34241.5,805666
62850,-3595.48,37837,34241.6,805655
62855,-3595.87,37837.4,34241.6,805645
62860,-3596.27,37837.8,34241.5,805635
62865,-3596.66,37838.2,34241.5,805625
62870,-3597.05,37838.6,34241.5,805614
62875,-3597.44,37838.9,34241.5,805605
62880,-3597.84,37839.4,34241.6,805595
62885,-3598.23,37839.7,34241.5,805584
62890,-3598.63,37840.2,34241.6,805574
62895,-3599.02,37840.6,34241.5,805563
62900,-3599.41,37841,34241.6,805552
62905,-3599.8,37841.3,34241.5,805543
62910,-3600.2,37841.8,34241.5,805531
62915,-3600.59,37842.2,34241.6,805520
62920,-3600.99,37842.5,34241.5,805512
62925,-3601.38,37842.9,34241.5,805500
62930,-3601.78,37843.3,34241.5,805492
62935,-3602.17,37843.7,34241.5,805480
62940,-3602.57,37844.1,34241.5,805468
62945,-3602.97,37844.4,34241.5,805461
62950,-3603.36,37844.9,34241.5,805451
62955,-3603.75,37845.3,34241.6,805439
62960,-3604.15,37845.6,34241.5,805428
62965,-3604.54,37846,34241.5,805417
62970,-3604.94,37846.5,34241.5,805408
62975,-3605.33,37846.8,34241.5,805399
62980,-3605.73,37847.2,34241.4,805386
62985,-3606.12,37847.6,34241.5,805377
62990,-3606.51,37848,34241.5,805366
62995,-3606.91,37848.4,34241.5,805357
63000,-3607.3,37848.8,34241.5,805345
63005,-3607.7,37849.1,34241.5,805335
63010,-3608.09,37849.5,34241.5,805325
63015,-3608.48,37849.9,34241.5,805316
63020,-3608.87,37850.4,34241.5,805305
63025,-3609.27,37850.8,34241.5,805293
63030,-3609.66,37851.2,34241.4,805285
63035,-3610.05,37851.5,34241.5,805273
63040,-3610.45,37851.9,34241.5,805262
63045,-3610.84,37852.4,34241.5,805253
63050,-3611.24,37852.7,34241.5,805243
63055,-3611.64,37853.1,34241.5,805233
63060,-3612.03,37853.5,34241.4,805223
63065,-3612.42,37853.9,34241.4,805212
63070,-3612.81,37854.3,34241.4,805203
63075,-3613.22,37854.7,34241.4,805190
63080,-3613.59,37855.1,34241.5,805182
63085,-3614,37855.5,34241.4,805170
63090,-3614.39,37855.8,34241.4,805160
63095,-3614.78,37856.2,34241.4,805150
63100,-3615.17,37856.6,34241.4,805141
63105,-3615.56,37857,34241.4,805129
63110,-3615.96,37857.4,34241.5,805118
63115,-3616.35,37857.9,34241.5,805108
63120,-3616.73,37858.2,34241.5,805100
63125,-3617.13,37858.6,34241.5,805089
63130,-3617.52,37859.1,34241.5,805079
63135,-3617.92,37859.4,34241.5,805067
63140,-3618.3,37859.8,34241.5,805059
63145,-3618.7,37860.2,34241.5,805046
63150,-3619.09,37860.6,34241.4,805036
63155,-3619.48,37861,34241.5,805028
63160,-3619.88,37861.4,34241.5,805017
63165,-3620.27,37861.7,34241.4,805006
63170,-3620.66,37862.1,34241.5,804997
63175,-3621.06,37862.5,34241.5,804984
63180,-3621.45,37862.9,34241.5,804976
63185,-3621.85,37863.3,34241.5,804966
63190,-3622.24,37863.7,34241.5,804955
63195,-3622.64,37864.1,34241.5,804945
63200,-3623.03,37864.5,34241.5,804934
63205,-3623.43,37864.9,34241.5,804925
63210,-3623.82,37865.3,34241.5,804914
63215,-3624.21,37865.6,34241.5,804903
63220,-3624.61,37866.1,34241.5,804892
63225,-3625,37866.5,34241.5,804883
63230,-3625.39,37866.9,34241.5,804872
63235,-3625.78,37867.3,34241.5,804861
63240,-3626.17,37867.7,34241.5,804854
63245,-3626.56,37868,34241.6,804842
63250,-3626.96,37868.4,34241.5,804832
63255,-3627.34,37868.8,34241.4,804821
63260,-3627.75,37869.3,34241.5,804812
63265,-3628.13,37869.7,34241.6,804800
63270,-3628.53,37870,34241.5,804792
63275,-3628.92,37870.4,34241.5,804781
63280,-3629.31,37870.9,34241.5,804770
63285,-3629.7,37871.3,34241.5,804759
63290,-3630.1,37871.6,34241.6,804749
63295,-3630.49,37872,34241.5,804739
63300,-3630.88,37872.3,34241.5,804729
63305,-3631.27,37872.8,34241.6,804719
63310,-3631.66,37873.3,34241.6,804709
63315,-3632.05,37873.6,34241.6,804698
63320,-3632.43,37874.1,34241.5,804689
63325,-3632.83,37874.5,34241.5,804679
63330,-3633.22,37874.9,34241.6,804668
63335,-3633.61,37875.2,34241.6,804657
63340,-3634.01,37875.6,34241.6,804648
63345,-3634.4,37876,34241.6,804639
63350,-3634.79,37876.4,34241.6,804627
63355,-3635.18,37876.8,34241.6,804616
63360,-3635.58,37877.2,34241.6,804607
63365,-3635.97,37877.6,34241.6,804597
63370,-3636.36,37878,34241.6,804585
63375,-3636.76,37878.4,34241.6,804577
63380,-3637.15,37878.7,34241.6,804567
63385,-3637.55,37879.2,34241.6,804556
63390,-3637.94,37879.6,34241.6,804545
63395,-3638.33,37880,34241.6,804535
63400,-3638.74,37880.3,34241.7,804523
63405,-3639.13,37880.8,34241.6,804513
63410,-3639.53,37881.1,34241.6,804503
63415,-3639.92,37881.6,34241.6,804494
63420,-3640.32,37882,34241.6,804481
63425,-3640.72,37882.4,34241.6,804472
63430,-3641.12,37882.8,34241.7,804460
63435,-3641.51,37883.2,34241.6,804452
63440,-3641.91,37883.6,34241.7,804441
63445,-3642.31,37884,34241.6,804430
63450,-3642.71,37884.3,34241.6,804420
63455,-3643.11,37884.7,34241.6,804409
63460,-3643.5,37885.1,34241.6,804400
63465,-3643.92,37885.6,34241.6,804391
63470,-3644.31,37886,34241.6,804379
63475,-3644.71,37886.3,34241.6,804369
63480,-3645.11,37886.7,34241.6,804357
63485,-3645.51,37887.2,34241.7,804348
63490,-3645.91,37887.5,34241.6,804336
63495,-3646.31,37887.9,34241.6,804326
63500,-3646.72,37888.3,34241.6,804317
63505,-3647.11,37888.7,34241.7,804306
63510,-3647.51,37889.1,34241.6,804295
63515,-3647.92,37889.5,34241.6,804285
63520,-3648.32,37889.8,34241.6,804274
63525,-3648.72,37890.2,34241.6,804264
63530,-3649.12,37890.7,34241.6,804252
63535,-3649.52,37891.1,34241.6,804243
63540,-3649.92,37891.6,34241.6,804234
63545,-3650.32,37891.9,34241.6,804221
63550,-3650.72,37892.3,34241.5,804211
63555,-3651.12,37892.7,34241.5,804201
63560,-3651.52,37893.1,34241.5,804191
63565,-3651.92,37893.5,34241.5,804180
63570,-3652.33,37893.9,34241.5,804170
63575,-3652.73,37894.2,34241.6,804159
63580,-3653.14,37894.7,34241.6,804149
63585,-3653.53,37895.1,34241.6,804139
63590,-3653.94,37895.5,34241.6,804127
63595,-3654.33,37895.9,34241.6,804118
63600,-3654.75,37896.3,34241.6,804107
63605,-3655.14,37896.7,34241.5,804097
63610,-3655.55,37897.1,34241.6,804088
63615,-3655.95,37897.5,34241.5,804077
63620,-3656.35,37897.9,34241.5,804064
63625,-3656.76,37898.3,34241.5,804054
63630,-3657.16,37898.7,34241.5,804045
63635,-3657.55,37899.1,34241.6,804032
63640,-3657.96,37899.5,34241.6,804022
63645,-3658.36,37899.8,34241.6,804012
63650,-3658.76,37900.3,34241.6,804002
63655,-3659.17,37900.7,34241.5,803993
63660,-3659.57,37901.1,34241.5,803982
63665,-3659.98,37901.5,34241.5,803970
63670,-3660.38,37901.9,34241.5,803961
63675,-3660.79,37902.4,34241.5,803950
63680,-3661.19,37902.6,34241.5,803940
63685,-3661.6,37903.1,34241.5,803929
63690,-3662,37903.5,34241.5,803919
63695,-3662.4,37903.9,34241.5,803907
63700,-3662.81,37904.3,34241.5,803898
63705,-3663.21,37904.7,34241.5,803886
63710,-3663.62,37905.1,34241.5,803876
63715,-3664.02,37905.5,34241.5,803865
63720,-3664.43,37905.9,34241.5,803853
63725,-3664.83,37906.3,34241.5,803845
63730,-3665.23,37906.7,34241.5,803835
63735,-3665.64,37907.1,34241.5,803822
63740,-3666.05,37907.5,34241.4,803812
63745,-3666.45,37907.9,34241.4,803802
63750,-3666.86,37908.4,34241.5,803791
63755,-3667.26,37908.8,34241.5,803782
63760,-3667.67,37909.1,34241.5,803771
63765,-3668.08,37909.6,34241.5,803760
63770,-3668.48,37909.9,34241.4,803751
63775,-3668.89,37910.3,34241.5,803739
63780,-3669.29,37910.7,34241.5,803729
63785,-3669.69,37911.1,34241.4,803717
63790,-3670.09,37911.6,34241.5,803706
63795,-3670.51,37911.9,34241.4,803697
63800,-3670.91,37912.3,34241.5,803686
63805,-3671.31,37912.8,34241.4,803675
63810,-3671.72,37913.1,34241.4,803664
63815,-3672.12,37913.5,34241.4,803655
63820,-3672.53,37914,34241.4,803644
63825,-3672.93,37914.4,34241.4,803635
63830,-3673.34,37914.8,34241.5,803622
63835,-3673.74,37915.2,34241.5,803612
63840,-3674.15,37915.6,34241.4,803603
63845,-3674.55,37915.9,34241.4,803591
63850,-3674.96,37916.4,34241.4,803581
63855,-3675.37,37916.8,34241.4,803568
63860,-3675.77,37917.2,34241.4,803560
63865,-3676.19,37917.6,34241.4,803551
63870,-3676.59,37917.9,34241.4,803539
63875,-3676.99,37918.3,34241.4,803528
63880,-3677.4,37918.7,34241.4,803516
63885,-3677.81,37919.2,34241.4,803507
63890,-3678.21,37919.6,34241.4,803497
63895,-3678.62,37920,34241.3,803487
63900,-3679.03,37920.4,34241.4,803476
63905,-3679.42,37920.8,34241.4,803464
63910,-3679.83,37921.3,34241.4,803454
63915,-3680.24,37921.7,34241.4,803443
63920,-3680.64,37922,34241.4,803433
63925,-3681.05,37922.4,34241.4,803423
63930,-3681.45,37922.9,34241.5,803411
63935,-3681.86,37923.2,34241.4,803402
63940,-3682.27,37923.6,34241.4,803389
63945,-3682.67,37924,34241.4,803379
63950,-3683.08,37924.5,34241.4,803370
63955,-3683.48,37924.9,34241.3,803360
63960,-3683.89,37925.2,34241.4,803349
63965,-3684.29,37925.7,34241.4,803338
63970,-3684.7,37926.1,34241.4,803329
63975,-3685.1,37926.5,34241.4,803317
63980,-3685.5,37926.9,34241.4,803307
