Particles,Step,Potential,Kitetic,Total
512,7059,4.98627,2966.23,2971.22
512,7064,4.9827,2966.24,2971.22
512,7069,4.97923,2966.24,2971.22
512,7074,4.97557,2966.25,2971.22
512,7079,4.97212,2966.25,2971.22
512,7084,4.96848,2966.25,2971.22
512,7089,4.96508,2966.25,2971.22
512,7094,4.96156,2966.26,2971.22
512,7099,4.95803,2966.26,2971.22
512,7104,4.95446,2966.26,2971.22
512,7109,4.95089,2966.27,2971.22
512,7114,4.94744,2966.27,2971.22
512,7119,4.94395,2966.28,2971.22
512,7124,4.94047,2966.28,2971.22
512,7129,4.93706,2966.28,2971.22
512,7134,4.93376,2966.29,2971.22
512,7139,4.93024,2966.29,2971.22
512,7144,4.92682,2966.29,2971.22
512,7149,4.92326,2966.3,2971.22
512,7154,4.91979,2966.3,2971.22
512,7159,4.91631,2966.3,2971.22
512,7164,4.91276,2966.3,2971.22
512,7169,4.90914,2966.3,2971.21
512,7174,4.90584,2966.31,2971.21
512,7179,4.90241,2966.32,2971.22
512,7184,4.89899,2966.32,2971.22
512,7189,4.89557,2966.33,2971.22
512,7194,4.89238,2966.33,2971.22
512,7199,4.88911,2966.33,2971.22
512,7204,4.88559,2966.34,2971.22
512,7209,4.88212,2966.34,2971.22
512,7214,4.8787,2966.34,2971.22
512,7219,4.87527,2966.35,2971.22
512,7224,4.87197,2966.36,2971.23
512,7229,4.86846,2966.36,2971.23
512,7234,4.86502,2966.36,2971.23
512,7239,4.86157,2966.37,2971.23
512,7244,4.8583,2966.37,2971.23
512,7249,4.85491,2966.37,2971.22
512,7254,4.85165,2966.37,2971.23
512,7259,4.8482,2966.38,2971.23
512,7264,4.84476,2966.38,2971.23
512,7269,4.84149,2966.39,2971.23
512,7274,4.83825,2966.39,2971.23
512,7279,4.83505,2966.39,2971.23
512,7284,4.83168,2966.39,2971.23
512,7289,4.82825,2966.4,2971.23
512,7294,4.82491,2966.4,2971.22
512,7299,4.82146,2966.4,2971.22
512,7304,4.81802,2966.4,2971.22
512,7309,4.81476,2966.41,2971.22
512,7314,4.8116,2966.41,2971.22
512,7319,4.80832,2966.41,2971.22
512,7324,4.80503,2966.41,2971.22
512,7329,4.80174,2966.42,2971.22
512,7334,4.79859,2966.42,2971.22
512,7339,4.79522,2966.43,2971.22
512,7344,4.79192,2966.44,2971.23
512,7349,4.78858,2966.44,2971.23
512,7354,4.7853,2966.44,2971.23
512,7359,4.78214,2966.44,2971.23
512,7364,4.7789,2966.45,2971.23
512,7369,4.77565,2966.45,2971.23
512,7374,4.77233,2966.45,2971.23
512,7379,4.76899,2966.46,2971.22
512,7384,4.76568,2966.46,2971.22
512,7389,4.76255,2966.46,2971.22
512,7394,4.75931,2966.47,2971.23
512,7399,4.75594,2966.47,2971.23
512,7404,4.75277,2966.47,2971.23
512,7409,4.74964,2966.48,2971.23
512,7414,4.74647,2966.48,2971.22
512,7419,4.7434,2966.48,2971.22
512,7424,4.74024,2966.48,2971.22
512,7429,4.73687,2966.48,2971.22
512,7434,4.73366,2966.49,2971.22
512,7439,4.73052,2966.49,2971.22
512,7444,4.7274,2966.49,2971.22
512,7449,4.72398,2966.49,2971.22
512,7454,4.72075,2966.5,2971.22
512,7459,4.71763,2966.5,2971.22
512,7464,4.71436,2966.51,2971.23
512,7469,4.71118,2966.51,2971.22
512,7474,4.70814,2966.51,2971.22
512,7479,4.70493,2966.52,2971.22
512,7484,4.70187,2966.52,2971.23
512,7489,4.69871,2966.52,2971.22
512,7494,4.69551,2966.53,2971.22
512,7499,4.69245,2966.53,2971.22
512,7504,4.68921,2966.53,2971.22
512,7509,4.68605,2966.54,2971.22
512,7514,4.68295,2966.54,2971.22
512,7519,4.67982,2966.54,2971.22
512,7524,4.67663,2966.55,2971.23
512,7529,4.67359,2966.55,2971.23
512,7534,4.67041,2966.56,2971.23
512,7539,4.66748,2966.56,2971.23
512,7544,4.66453,2966.56,2971.22
512,7549,4.66152,2966.56,2971.22
512,7554,4.65835,2966.56,2971.22
512,7559,4.65519,2966.57,2971.22
512,7564,4.652,2966.57,2971.22
512,7569,4.64877,2966.57,2971.22
512,7574,4.64557,2966.58,2971.22
512,7579,4.64246,2966.58,2971.22
512,7584,4.6395,2966.58,2971.22
512,7589,4.63635,2966.58,2971.22
512,7594,4.6334,2966.59,2971.22
512,7599,4.63036,2966.59,2971.22
512,7604,4.62738,2966.59,2971.22
512,7609,4.62436,2966.6,2971.22
512,7614,4.62127,2966.6,2971.22
512,7619,4.61827,2966.6,2971.22
512,7624,4.61512,2966.6,2971.22
512,7629,4.61216,2966.61,2971.22
512,7634,4.60894,2966.61,2971.22
512,7639,4.60586,2966.61,2971.22
512,7644,4.60282,2966.61,2971.22
512,7649,4.59983,2966.62,2971.22
512,7654,4.59681,2966.63,2971.22
512,7659,4.59393,2966.63,2971.22
512,7664,4.59103,2966.63,2971.22
512,7669,4.58811,2966.64,2971.22
512,7674,4.58509,2966.64,2971.22
512,7679,4.58224,2966.64,2971.22
512,7684,4.57908,2966.64,2971.22
512,7689,4.576,2966.64,2971.22
512,7694,4.57296,2966.65,2971.22
512,7699,4.5699,2966.65,2971.22
512,7704,4.56684,2966.65,2971.22
512,7709,4.56402,2966.66,2971.22
512,7714,4.5611,2966.66,2971.22
512,7719,4.55805,2966.66,2971.22
512,7724,4.55513,2966.66,2971.22
512,7729,4.55223,2966.67,2971.22
512,7734,4.54915,2966.67,2971.22
512,7739,4.5462,2966.67,2971.22
512,7744,4.54336,2966.67,2971.22
512,7749,4.54044,2966.68,2971.22
512,7754,4.53741,2966.68,2971.22
512,7759,4.53452,2966.69,2971.22
512,7764,4.53176,2966.69,2971.22
512,7769,4.52871,2966.69,2971.22
512,7774,4.5257,2966.69,2971.22
512,7779,4.52285,2966.7,2971.22
512,7784,4.51978,2966.7,2971.22
512,7789,4.51694,2966.7,2971.22
512,7794,4.51399,2966.71,2971.22
512,7799,4.51111,2966.71,2971.22
512,7804,4.5081,2966.71,2971.22
512,7809,4.5052,2966.71,2971.22
512,7814,4.50231,2966.71,2971.22
512,7819,4.49959,2966.72,2971.22
512,7824,4.49664,2966.72,2971.21
512,7829,4.49378,2966.72,2971.21
512,7834,4.49086,2966.72,2971.21
512,7839,4.48799,2966.72,2971.21
512,7844,4.48515,2966.73,2971.21
512,7849,4.4824,2966.73,2971.22
512,7854,4.47945,2966.74,2971.22
512,7859,4.47666,2966.74,2971.22
512,7864,4.47374,2966.74,2971.22
512,7869,4.47087,2966.75,2971.22
512,7874,4.46815,2966.75,2971.21
512,7879,4.46512,2966.75,2971.21
512,7884,4.46229,2966.75,2971.21
512,7889,4.45953,2966.75,2971.21
512,7894,4.45673,2966.76,2971.21
512,7899,4.4538,2966.76,2971.22
512,7904,4.451,2966.77,2971.22
512,7909,4.44815,2966.77,2971.22
512,7914,4.4454,2966.77,2971.22
512,7919,4.44247,2966.77,2971.22
512,7924,4.43985,2966.78,2971.22
512,7929,4.4368,2966.78,2971.22
512,7934,4.43382,2966.79,2971.22
512,7939,4.43106,2966.79,2971.22
512,7944,4.42825,2966.79,2971.22
512,7949,4.42553,2966.79,2971.22
512,7954,4.42281,2966.79,2971.21
512,7959,4.42004,2966.79,2971.21
512,7964,4.41732,2966.8,2971.21
512,7969,4.41465,2966.8,2971.21
512,7974,4.41188,2966.8,2971.21
512,7979,4.40901,2966.8,2971.21
512,7984,4.40627,2966.8,2971.21
512,7989,4.4035,2966.8,2971.21
512,7994,4.40074,2966.81,2971.21
512,7999,4.39785,2966.81,2971.21
512,8004,4.39512,2966.81,2971.21
512,8009,4.39218,2966.81,2971.2
512,8014,4.38945,2966.81,2971.2
512,8019,4.38675,2966.81,2971.2
512,8024,4.38403,2966.82,2971.21
512,8029,4.38132,2966.82,2971.2
512,8034,4.37862,2966.83,2971.2
512,8039,4.37585,2966.83,2971.2
512,8044,4.37325,2966.83,2971.2
512,8049,4.37065,2966.83,2971.21
512,8054,4.36782,2966.84,2971.21
512,8059,4.36501,2966.84,2971.21
512,8064,4.36233,2966.84,2971.21
512,8069,4.35961,2966.85,2971.21
512,8074,4.35685,2966.85,2971.21
512,8079,4.35404,2966.85,2971.2
512,8084,4.35139,2966.85,2971.2
512,8089,4.34875,2966.86,2971.21
512,8094,4.34606,2966.86,2971.21
512,8099,4.34327,2966.86,2971.2
512,8104,4.34069,2966.86,2971.2
512,8109,4.338,2966.87,2971.21
512,8114,4.33535,2966.87,2971.21
512,8119,4.33261,2966.87,2971.21
512,8124,4.32992,2966.87,2971.2
512,8129,4.3272,2966.88,2971.2
512,8134,4.32467,2966.88,2971.2
512,8139,4.32186,2966.88,2971.2
512,8144,4.31915,2966.88,2971.2
512,8149,4.3165,2966.89,2971.2
512,8154,4.31382,2966.89,2971.2
512,8159,4.31122,2966.89,2971.2
512,8164,4.3087,2966.89,2971.2
512,8169,4.30601,2966.89,2971.2
512,8174,4.30336,2966.9,2971.2
512,8179,4.30065,2966.9,2971.2
512,8184,4.29815,2966.9,2971.2
512,8189,4.29549,2966.9,2971.2
512,8194,4.29278,2966.9,2971.2
512,8199,4.29027,2966.91,2971.2
512,8204,4.28751,2966.91,2971.2
512,8209,4.28486,2966.91,2971.2
512,8214,4.28231,2966.91,2971.2
512,8219,4.27975,2966.92,2971.19
512,8224,4.27713,2966.92,2971.2
512,8229,4.27449,2966.92,2971.19
512,8234,4.27178,2966.92,2971.2
512,8239,4.26918,2966.93,2971.2
512,8244,4.26666,2966.93,2971.19
512,8249,4.26409,2966.93,2971.2
512,8254,4.26154,2966.94,2971.2
512,8259,4.25888,2966.94,2971.2
512,8264,4.25629,2966.94,2971.2
512,8269,4.25364,2966.94,2971.2
512,8274,4.25103,2966.95,2971.2
512,8279,4.24849,2966.95,2971.2
512,8284,4.24594,2966.96,2971.2
512,8289,4.24336,2966.96,2971.2
512,8294,4.2407,2966.96,2971.2
512,8299,4.23818,2966.96,2971.2
512,8304,4.23563,2966.96,2971.2
512,8309,4.23312,2966.97,2971.2
512,8314,4.23059,2966.97,2971.2
512,8319,4.22812,2966.97,2971.2
512,8324,4.22565,2966.97,2971.2
512,8329,4.22301,2966.97,2971.2
512,8334,4.22043,2966.98,2971.2
512,8339,4.2179,2966.98,2971.2
512,8344,4.21525,2966.98,2971.19
512,8349,4.21272,2966.98,2971.19
512,8354,4.2102,2966.98,2971.19
512,8359,4.2078,2966.98,2971.19
512,8364,4.20526,2966.99,2971.19
512,8369,4.20266,2966.99,2971.19
512,8374,4.20017,2966.99,2971.19
512,8379,4.19757,2966.99,2971.19
512,8384,4.19512,2967,2971.19
512,8389,4.19258,2967,2971.19
512,8394,4.19007,2967,2971.19
512,8399,4.18766,2967,2971.19
512,8404,4.18505,2967.01,2971.19
512,8409,4.18247,2967.01,2971.2
512,8414,4.18004,2967.02,2971.2
512,8419,4.17758,2967.02,2971.19
512,8424,4.17509,2967.02,2971.19
512,8429,4.17271,2967.02,2971.19
512,8434,4.17017,2967.02,2971.19
512,8439,4.16763,2967.02,2971.19
512,8444,4.1651,2967.03,2971.19
512,8449,4.16263,2967.03,2971.19
512,8454,4.16024,2967.04,2971.2
512,8459,4.15784,2967.04,2971.19
512,8464,4.15544,2967.04,2971.19
512,8469,4.1529,2967.04,2971.19
512,8474,4.15041,2967.04,2971.19
512,8479,4.14808,2967.04,2971.19
512,8484,4.14558,2967.04,2971.19
512,8489,4.14302,2967.05,2971.2
512,8494,4.14049,2967.06,2971.2
512,8499,4.13799,2967.06,2971.2
512,8504,4.13564,2967.06,2971.2
512,8509,4.13325,2967.06,2971.2
512,8514,4.13077,2967.06,2971.2
512,8519,4.12833,2967.07,2971.2
512,8524,4.12597,2967.07,2971.2
512,8529,4.12361,2967.07,2971.2
512,8534,4.12102,2967.07,2971.2
512,8539,4.11861,2967.08,2971.19
512,8544,4.11608,2967.08,2971.2
512,8549,4.11383,2967.08,2971.2
512,8554,4.11153,2967.08,2971.2
512,8559,4.10892,2967.09,2971.2
512,8564,4.10653,2967.09,2971.19
512,8569,4.10411,2967.09,2971.19
512,8574,4.10181,2967.1,2971.2
512,8579,4.09954,2967.1,2971.2
512,8584,4.09714,2967.1,2971.2
512,8589,4.09463,2967.1,2971.2
512,8594,4.09226,2967.1,2971.19
512,8599,4.08989,2967.1,2971.19
512,8604,4.0875,2967.1,2971.19
512,8609,4.08499,2967.1,2971.19
512,8614,4.08261,2967.11,2971.19
512,8619,4.08026,2967.11,2971.19
512,8624,4.07774,2967.11,2971.19
512,8629,4.07541,2967.12,2971.19
512,8634,4.07302,2967.12,2971.19
512,8639,4.07069,2967.12,2971.19
512,8644,4.06843,2967.12,2971.19
512,8649,4.06617,2967.12,2971.19
512,8654,4.06368,2967.13,2971.19
512,8659,4.06138,2967.13,2971.19
512,8664,4.05906,2967.13,2971.19
512,8669,4.05681,2967.13,2971.19
512,8674,4.05444,2967.14,2971.19
512,8679,4.05212,2967.14,2971.19
512,8684,4.04972,2967.14,2971.19
512,8689,4.04728,2967.14,2971.19
512,8694,4.04485,2967.15,2971.19
512,8699,4.04244,2967.15,2971.19
512,8704,4.04009,2967.15,2971.19
512,8709,4.03772,2967.16,2971.2
512,8714,4.03559,2967.16,2971.19
512,8719,4.03333,2967.16,2971.19
512,8724,4.03097,2967.17,2971.2
512,8729,4.02864,2967.17,2971.2
512,8734,4.02638,2967.17,2971.2
512,8739,4.02412,2967.17,2971.2
512,8744,4.02183,2967.18,2971.2
512,8749,4.01954,2967.18,2971.2
512,8754,4.01716,2967.19,2971.2
512,8759,4.01481,2967.19,2971.2
512,8764,4.01254,2967.19,2971.2
512,8769,4.0102,2967.19,2971.2
512,8774,4.00792,2967.19,2971.2
512,8779,4.0056,2967.19,2971.2
512,8784,4.00329,2967.19,2971.2
512,8789,4.00105,2967.2,2971.2
512,8794,3.99881,2967.2,2971.2
512,8799,3.99641,2967.2,2971.2
512,8804,3.99422,2967.2,2971.2
512,8809,3.99197,2967.2,2971.2
512,8814,3.98962,2967.21,2971.2
512,8819,3.98743,2967.21,2971.19
512,8824,3.98513,2967.21,2971.19
512,8829,3.98284,2967.21,2971.19
512,8834,3.98071,2967.21,2971.19
512,8839,3.97838,2967.22,2971.19
512,8844,3.97608,2967.22,2971.2
512,8849,3.97391,2967.22,2971.2
512,8854,3.97152,2967.22,2971.19
512,8859,3.96937,2967.22,2971.19
512,8864,3.96712,2967.23,2971.19
512,8869,3.96477,2967.23,2971.19
512,8874,3.96266,2967.23,2971.2
512,8879,3.96031,2967.23,2971.19
512,8884,3.95799,2967.24,2971.19
512,8889,3.95589,2967.24,2971.19
512,8894,3.9537,2967.24,2971.19
512,8899,3.95153,2967.24,2971.19
512,8904,3.94914,2967.25,2971.2
512,8909,3.94685,2967.25,2971.2
512,8914,3.94485,2967.25,2971.2
512,8919,3.94254,2967.25,2971.19
512,8924,3.94028,2967.26,2971.2
512,8929,3.9381,2967.26,2971.2
512,8934,3.93582,2967.26,2971.2
512,8939,3.93359,2967.27,2971.2
512,8944,3.93139,2967.27,2971.2
512,8949,3.9292,2967.27,2971.2
512,8954,3.92705,2967.27,2971.2
512,8959,3.92482,2967.28,2971.2
512,8964,3.92257,2967.28,2971.2
512,8969,3.92043,2967.28,2971.2
512,8974,3.91837,2967.28,2971.2
512,8979,3.91616,2967.29,2971.2
512,8984,3.91392,2967.29,2971.21
512,8989,3.91168,2967.29,2971.21
512,8994,3.90959,2967.3,2971.21
512,8999,3.90725,2967.3,2971.2
512,9004,3.90507,2967.3,2971.2
512,9009,3.90302,2967.3,2971.2
512,9014,3.90079,2967.3,2971.2
512,9019,3.89853,2967.31,2971.21
512,9024,3.89646,2967.31,2971.2
512,9029,3.89437,2967.31,2971.2
512,9034,3.8921,2967.31,2971.2
512,9039,3.88996,2967.31,2971.2
512,9044,3.88776,2967.32,2971.21
512,9049,3.88568,2967.32,2971.21
512,9054,3.88357,2967.32,2971.21
512,9059,3.8814,2967.32,2971.21
512,9064,3.87929,2967.33,2971.21
512,9069,3.87705,2967.33,2971.2
512,9074,3.87489,2967.33,2971.2
512,9079,3.87279,2967.33,2971.21
512,9084,3.87076,2967.34,2971.21
512,9089,3.86857,2967.34,2971.21
512,9094,3.86635,2967.34,2971.21
512,9099,3.86407,2967.34,2971.21
512,9104,3.86198,2967.35,2971.21
512,9109,3.85989,2967.35,2971.21
512,9114,3.85786,2967.35,2971.21
512,9119,3.85574,2967.35,2971.21
512,9124,3.85362,2967.36,2971.21
512,9129,3.85152,2967.36,2971.21
512,9134,3.84942,2967.36,2971.21
512,9139,3.84728,2967.36,2971.21
512,9144,3.84511,2967.37,2971.21
512,9149,3.84303,2967.37,2971.21
512,9154,3.84091,2967.37,2971.21
512,9159,3.8388,2967.37,2971.21
512,9164,3.83674,2967.38,2971.21
512,9169,3.83471,2967.38,2971.22
512,9174,3.83246,2967.38,2971.21
512,9179,3.8304,2967.38,2971.21
512,9184,3.82824,2967.38,2971.21
512,9189,3.82617,2967.39,2971.21
512,9194,3.82409,2967.39,2971.21
512,9199,3.82196,2967.39,2971.21
512,9204,3.82,2967.39,2971.21
512,9209,3.81809,2967.39,2971.21
512,9214,3.81604,2967.4,2971.22
512,9219,3.8139,2967.4,2971.21
512,9224,3.81161,2967.41,2971.22
512,9229,3.80953,2967.41,2971.22
512,9234,3.80749,2967.41,2971.22
512,9239,3.80536,2967.41,2971.22
512,9244,3.80337,2967.42,2971.22
512,9249,3.80131,2967.42,2971.22
512,9254,3.79931,2967.42,2971.22
512,9259,3.79721,2967.42,2971.22
512,9264,3.79513,2967.43,2971.22
512,9269,3.79308,2967.43,2971.22
512,9274,3.79102,2967.43,2971.22
512,9279,3.78904,2967.43,2971.22
512,9284,3.78696,2967.43,2971.22
512,9289,3.78496,2967.44,2971.22
512,9294,3.78273,2967.44,2971.22
512,9299,3.78079,2967.44,2971.22
512,9304,3.77878,2967.44,2971.22
512,9309,3.7767,2967.44,2971.22
512,9314,3.77459,2967.44,2971.22
512,9319,3.77262,2967.45,2971.22
512,9324,3.77068,2967.45,2971.22
512,9329,3.76869,2967.45,2971.22
512,9334,3.76661,2967.45,2971.22
512,9339,3.7646,2967.45,2971.22
512,9344,3.76251,2967.46,2971.22
512,9349,3.7605,2967.46,2971.22
512,9354,3.75857,2967.46,2971.22
512,9359,3.75666,2967.47,2971.22
512,9364,3.75448,2967.47,2971.22
512,9369,3.75243,2967.47,2971.22
512,9374,3.75048,2967.47,2971.22
512,9379,3.74843,2967.47,2971.22
512,9384,3.74644,2967.48,2971.22
512,9389,3.74446,2967.48,2971.22
512,9394,3.74236,2967.48,2971.22
512,9399,3.74029,2967.48,2971.22
512,9404,3.7383,2967.49,2971.23
512,9409,3.73644,2967.49,2971.23
512,9414,3.73456,2967.49,2971.23
512,9419,3.7325,2967.5,2971.23
512,9424,3.73044,2967.5,2971.23
512,9429,3.7285,2967.5,2971.23
512,9434,3.72654,2967.5,2971.23
512,9439,3.72458,2967.51,2971.23
512,9444,3.72256,2967.52,2971.24
512,9449,3.72062,2967.52,2971.24
512,9454,3.71856,2967.52,2971.24
512,9459,3.71656,2967.52,2971.24
512,9464,3.71469,2967.52,2971.24
512,9469,3.71273,2967.53,2971.24
512,9474,3.71073,2967.53,2971.24
512,9479,3.70874,2967.53,2971.24
512,9484,3.70675,2967.53,2971.24
512,9489,3.70491,2967.53,2971.24
512,9494,3.70285,2967.54,2971.24
512,9499,3.70084,2967.54,2971.24
512,9504,3.69896,2967.54,2971.24
512,9509,3.69692,2967.54,2971.24
512,9514,3.69503,2967.55,2971.24
512,9519,3.69302,2967.55,2971.24
512,9524,3.69112,2967.55,2971.24
512,9529,3.68918,2967.55,2971.24
512,9534,3.68728,2967.55,2971.24
512,9539,3.68544,2967.55,2971.24
512,9544,3.68342,2967.55,2971.24
512,9549,3.68143,2967.55,2971.24
512,9554,3.67962,2967.56,2971.24
512,9559,3.67756,2967.56,2971.24
512,9564,3.67571,2967.56,2971.24
512,9569,3.67377,2967.56,2971.24
512,9574,3.67183,2967.56,2971.24
512,9579,3.66996,2967.57,2971.24
512,9584,3.66795,2967.58,2971.24
512,9589,3.66603,2967.58,2971.24
512,9594,3.66409,2967.58,2971.24
512,9599,3.66223,2967.58,2971.24
512,9604,3.66026,2967.58,2971.24
512,9609,3.65827,2967.59,2971.24
512,9614,3.6564,2967.59,2971.24
512,9619,3.6546,2967.59,2971.24
512,9624,3.65261,2967.59,2971.25
512,9629,3.65072,2967.6,2971.25
512,9634,3.64881,2967.6,2971.25
512,9639,3.64697,2967.6,2971.25
512,9644,3.64509,2967.6,2971.25
512,9649,3.64313,2967.61,2971.25
512,9654,3.64128,2967.61,2971.25
512,9659,3.63934,2967.61,2971.25
512,9664,3.63752,2967.61,2971.25
512,9669,3.63562,2967.62,2971.25
512,9674,3.63377,2967.63,2971.26
512,9679,3.63195,2967.63,2971.26
512,9684,3.63005,2967.63,2971.26
512,9689,3.62812,2967.63,2971.26
512,9694,3.62627,2967.63,2971.26
512,9699,3.62438,2967.63,2971.26
512,9704,3.62251,2967.64,2971.26
512,9709,3.62054,2967.64,2971.26
512,9714,3.6187,2967.64,2971.26
512,9719,3.61686,2967.64,2971.26
512,9724,3.61493,2967.64,2971.26
512,9729,3.61312,2967.65,2971.26
512,9734,3.61121,2967.65,2971.26
512,9739,3.60934,2967.65,2971.26
512,9744,3.60753,2967.65,2971.26
512,9749,3.6058,2967.65,2971.26
512,9754,3.60396,2967.66,2971.26
512,9759,3.60199,2967.66,2971.27
512,9764,3.60009,2967.67,2971.27
512,9769,3.59815,2967.67,2971.27
512,9774,3.59633,2967.67,2971.27
512,9779,3.59438,2967.67,2971.26
512,9784,3.5926,2967.67,2971.26
512,9789,3.5908,2967.68,2971.27
512,9794,3.58898,2967.68,2971.27
512,9799,3.58717,2967.68,2971.27
512,9804,3.58533,2967.68,2971.27
512,9809,3.58359,2967.68,2971.27
512,9814,3.58178,2967.69,2971.27
512,9819,3.57995,2967.69,2971.27
512,9824,3.5781,2967.69,2971.27
512,9829,3.57625,2967.69,2971.27
512,9834,3.57444,2967.7,2971.27
512,9839,3.57258,2967.7,2971.28
512,9844,3.57079,2967.71,2971.28
512,9849,3.56899,2967.71,2971.28
512,9854,3.56709,2967.71,2971.28
512,9859,3.56545,2967.71,2971.28
512,9864,3.56349,2967.71,2971.28
512,9869,3.56178,2967.71,2971.27
512,9874,3.55995,2967.71,2971.27
512,9879,3.55807,2967.72,2971.28
512,9884,3.55626,2967.72,2971.28
512,9889,3.5545,2967.72,2971.28
512,9894,3.55257,2967.73,2971.28
512,9899,3.55075,2967.73,2971.28
512,9904,3.54892,2967.74,2971.28
512,9909,3.54716,2967.74,2971.28
512,9914,3.54534,2967.74,2971.28
512,9919,3.54355,2967.74,2971.28
512,9924,3.54188,2967.74,2971.29
512,9929,3.54005,2967.74,2971.28
512,9934,3.53828,2967.75,2971.28
512,9939,3.53655,2967.75,2971.28
512,9944,3.53482,2967.75,2971.29
512,9949,3.53294,2967.75,2971.29
512,9954,3.53105,2967.76,2971.29
512,9959,3.52941,2967.76,2971.29
512,9964,3.5276,2967.76,2971.29
512,9969,3.52582,2967.76,2971.29
512,9974,3.52404,2967.76,2971.29
512,9979,3.5223,2967.77,2971.29
512,9984,3.52058,2967.77,2971.29
512,9989,3.51871,2967.77,2971.29
512,9994,3.51704,2967.77,2971.29
512,9999,3.51521,2967.77,2971.29
